seed_id,base_seed,seed_offset,pair_seed,receptor_id,ligand_id,label,gpu_vinagpu21_score,pose_count,output_pose_sha256
seed0,20260801,57,20260858,MK14_3KQ7_aligned,MK14_active_L000395,active,-10.0,9,3D4B20E1B9090E227CBB627F4D689F118BCB1AA8C42D1008C8A4468531438DC6
seed0,20260801,58,20260859,MK14_3KQ7_aligned,MK14_active_L000411,active,-9.5,9,7E3ECCE43DF91907A49756A1958867FDC03751690666508776449B17EE87E65E
seed0,20260801,59,20260860,MK14_3KQ7_aligned,MK14_active_L000419,active,-12.0,9,4C0734EB0B7F9E41257B04396F219A606F45206808D7F2A8AFC603E8188B15F7
seed0,20260801,60,20260861,MK14_3KQ7_aligned,MK14_active_L000449,active,-9.1,9,2CC2527B8D43619A5E4B9439F0A1ACC964482AA8161DF81C87F6BF8793A66D49
seed0,20260801,61,20260862,MK14_3KQ7_aligned,MK14_active_L000453,active,-7.9,9,CADC634F556703BBE3656CE522F1C432CBDCF8B09EB483550DE924978331520C
seed0,20260801,62,20260863,MK14_3KQ7_aligned,MK14_active_L000455,active,-9.7,9,8DD14F17523C59209161B2A658A5EA4C45F12DD5F6EF943B9A37483A00122A68
seed0,20260801,63,20260864,MK14_3KQ7_aligned,MK14_active_L000457,active,-10.9,9,048D360781C5C8BE718B86849772A4C8A74B43195DA79B4A2C783E6A3F38EDA3
seed0,20260801,64,20260865,MK14_3KQ7_aligned,MK14_active_L000463,active,-9.3,9,FF027B4658325749F7E39EECF4521BE7E75954AD40423842124294EC999FAEAB
seed0,20260801,65,20260866,MK14_3KQ7_aligned,MK14_active_L000481,active,-9.3,9,8BA0AF699F24895AB558F7C722DA902626500C32F7BA68F9D717DC6F19458AE7
seed0,20260801,66,20260867,MK14_3KQ7_aligned,MK14_active_L000485,active,-13.6,9,E0EA696191B3F3172A4F08C69CA9029E29E4D221F084F4F4D214E6779F2A9E28
seed0,20260801,67,20260868,MK14_3KQ7_aligned,MK14_active_L000491,active,-12.3,9,67051BB10A35FB2DADC9ABA608B12EB7F80EC6972350202401C726C6775E0798
seed0,20260801,68,20260869,MK14_3KQ7_aligned,MK14_active_L000492,active,-11.4,9,C462D167BF25AB3C96420E9BFBA39973DEC35B0727FD8EA053B82690C4D68FB6
seed0,20260801,69,20260870,MK14_3KQ7_aligned,MK14_active_L000494,active,-12.2,9,28657BA427DF549198D620B8CE78B9B13AD7144B7528D470A54EE1246FE122A9
seed0,20260801,70,20260871,MK14_3KQ7_aligned,MK14_active_L000504,active,-9.9,9,FBA025BE06E409A8EC5ABCD4966133A0886B8230A1154D93B7E997E95FBA918D
seed0,20260801,71,20260872,MK14_3KQ7_aligned,MK14_active_L000507,active,-9.6,9,B477731B355ECE0ECF7F5D19A4854147B23BAA1455AD34D27D9994DA307F241C
seed0,20260801,72,20260873,MK14_3KQ7_aligned,MK14_active_L000509,active,-10.6,9,1EE1A501A76AB96506C4DC87259852563AD461EB863E451A82B6FAAF9B94C472
seed0,20260801,73,20260874,MK14_3KQ7_aligned,MK14_active_L000519,active,-8.4,9,D072ABB73C1AE45532F5A90D4EAD5018B5A627D83647AC3026D034201E468C92
seed0,20260801,74,20260875,MK14_3KQ7_aligned,MK14_active_L000532,active,-9.0,9,65C826FBB27C2596BF633F3066813D0D1902C5A178A755EF8D0E7BD61917BAC5
seed0,20260801,75,20260876,MK14_3KQ7_aligned,MK14_active_L000553,active,-12.0,9,079B596CC68B471A5695DAF661205EE6E3C17670D18FF8605D8F6B153F0CAEDA
seed0,20260801,76,20260877,MK14_3KQ7_aligned,MK14_active_L000568,active,-10.2,9,672FE7B676E295F2873FC97E6A6CA042199E0F8B5EE32E1BB58BDD54AF5DA62E
seed0,20260801,77,20260878,MK14_3KQ7_aligned,MK14_active_L000570,active,-9.6,9,91BA5E94A0CFF6AC95A836F2B19F08F9F5BE6E0E8E706E7AC8353FE1BBD95124
seed0,20260801,78,20260879,MK14_3KQ7_aligned,MK14_active_L000571,active,-8.5,9,EDC2F6290844E80CCE8B05D7DE9D13F909A58803939605D8D95BCB7C87EC75AC
seed0,20260801,79,20260880,MK14_3KQ7_aligned,MK14_active_L000578,active,-10.4,9,5C3A9CA1368587CCD9A8003D556E5329AC0F141FCA17D24B5DEC04C4C918EF08
seed0,20260801,80,20260881,MK14_3KQ7_aligned,MK14_decoy_L001058,decoy,-8.0,9,4401FFF4315683B6CC1DF17222D93854A01D8B9918DAF54BC21CC2EB3740C380
seed0,20260801,81,20260882,MK14_3KQ7_aligned,MK14_decoy_L001168,decoy,-7.8,9,FA3DC9A215F54DC12387B8FE671A4B9019D2C259F05ADFE2913741B64AD21F0F
seed0,20260801,82,20260883,MK14_3KQ7_aligned,MK14_decoy_L001595,decoy,-9.8,9,7D6A1D01462954A8767E3EF6017F9190E893787060F41BA5024ED51804CF2E04
seed0,20260801,83,20260884,MK14_3KQ7_aligned,MK14_decoy_L003244,decoy,-10.9,9,66F1F98690EEEC1DFF59424B11270F0BE4B9E0133B6B6FF03D0F1A5AFD5EED17
seed0,20260801,84,20260885,MK14_3KQ7_aligned,MK14_decoy_L004333,decoy,-10.7,9,117E4979043B9EB94A67F92C45784759EA71979246B76B755017AC7638966216
seed0,20260801,85,20260886,MK14_3KQ7_aligned,MK14_decoy_L004683,decoy,-10.7,9,E81AFAEE805035045B3985C512F4479D4ED851F6493C8FCC05ADA9B65067EA35
seed0,20260801,86,20260887,MK14_3KQ7_aligned,MK14_decoy_L005335,decoy,-9.3,9,8DF143C243EF0199171932C9B7B5EE2E3F58E123272914095C07FC7C7FBE943C
seed0,20260801,87,20260888,MK14_3KQ7_aligned,MK14_decoy_L006049,decoy,-10.2,9,F6D5B0B6DC67D46EF53FDB6B62846CC7DB6B941EEF8BE54A70C914A39559EBC7
seed0,20260801,88,20260889,MK14_3KQ7_aligned,MK14_decoy_L006697,decoy,-10.3,9,3B71781A26E6D775A632F7CE0ECB488D97AB498D50882923AC551F7E1059B49A
seed0,20260801,89,20260890,MK14_3KQ7_aligned,MK14_decoy_L006773,decoy,-10.4,9,67BA5EFDF0C5FE9993296F966E698397DE59C9B9A53913627CCBF87F690A05D5
seed0,20260801,90,20260891,MK14_3KQ7_aligned,MK14_decoy_L007322,decoy,-9.2,9,9D65A2DA3687657499A4E9703F1D227794B85382FD8864EDE6822B81D0AE7066
seed0,20260801,91,20260892,MK14_3KQ7_aligned,MK14_decoy_L007768,decoy,-8.5,9,C81652FF041A3E77E941DEE3607286F75121212252E7A391048F96DCAA684DBF
seed0,20260801,92,20260893,MK14_3KQ7_aligned,MK14_decoy_L008708,decoy,-9.3,9,B73676EC6AE51A8E265319196415E6B177FD9EEE8EF02A4C8408E79627880535
seed0,20260801,93,20260894,MK14_3KQ7_aligned,MK14_decoy_L008855,decoy,-10.4,9,2D681C8939EEE560723EFDB83F4F68E79CDE7973D0A6A5EC6518D23B337B547A
seed0,20260801,94,20260895,MK14_3KQ7_aligned,MK14_decoy_L009071,decoy,-9.4,9,9306ED17CCFB597172CB6F2B849144BCC41B51E39AC95A3CCA4A3E175ED1890A
seed0,20260801,95,20260896,MK14_3KQ7_aligned,MK14_decoy_L009285,decoy,-11.9,9,477888A9CA7EFC4A34FF0F649BFF9ADF45DC69D14BCB36C5AE6067954DE503B2
seed0,20260801,96,20260897,MK14_3KQ7_aligned,MK14_decoy_L009706,decoy,-10.3,9,0D4586922470F6406280091E2BB4672E08048D1CF96FC0A211D470114486AAC1
seed0,20260801,97,20260898,MK14_3KQ7_aligned,MK14_decoy_L010208,decoy,-8.4,9,985ADFD6E7AF7D58C3221A9D03093CC7392FEA466063981B5F88C8741A9ED282
seed0,20260801,98,20260899,MK14_3KQ7_aligned,MK14_decoy_L010290,decoy,-10.0,9,7D5155866E4E3EB247F3649B001C2EBF7A674856D7AD9A4D7B79EDC98F93AC2A
seed0,20260801,99,20260900,MK14_3KQ7_aligned,MK14_decoy_L010627,decoy,-6.8,9,AFA05EC4435FE2B6B4992E86F4CA149D879C5A637AE24BAB741134BDD2694B96
seed0,20260801,100,20260901,MK14_3KQ7_aligned,MK14_decoy_L010849,decoy,-10.1,9,7C3D2642114AF5D5F0A779066D2FA4E037B00A3AF5D0E88000E7F04D7061B136
seed0,20260801,101,20260902,MK14_3KQ7_aligned,MK14_decoy_L011521,decoy,-10.3,9,AE8C5D9155B6B45045AB7059462F2B38E40139F8C7F44995BBB2A7C0F3338E9D
seed0,20260801,102,20260903,MK14_3KQ7_aligned,MK14_decoy_L012302,decoy,-7.3,9,53EA8900E91A3535EABF881FD61B202E99CBE1AE8717E991A20E8009C5549374
seed0,20260801,103,20260904,MK14_3KQ7_aligned,MK14_decoy_L012600,decoy,-10.2,9,D31A1F36CC948C534C9B9F3A17DDA9120E28A889A49B27FE88A95E689CBEBC5E
seed0,20260801,104,20260905,MK14_3KQ7_aligned,MK14_decoy_L012620,decoy,-8.9,9,7CBFCDB2076007567EC173E288C27D0D631F34F5D01C968A23E4CB50E41D23E5
seed0,20260801,105,20260906,MK14_3KQ7_aligned,MK14_decoy_L012853,decoy,-7.1,9,2D4575BAE0E40839FCEF407D698D5AEE49BC429EEBE0B983C1A13E229BC979BA
seed0,20260801,106,20260907,MK14_3KQ7_aligned,MK14_decoy_L014194,decoy,-9.2,9,D478375EDF313ECB46E26DC24605AFB7B9ADBBFC503AAA11FC9C3D8E10589EFE
seed0,20260801,107,20260908,MK14_3KQ7_aligned,MK14_decoy_L014499,decoy,-8.8,9,66F7D1E757C443F4DF4C7778A9FF8DC2917423CCFB55399A6023D3699B3FE9EB
seed0,20260801,108,20260909,MK14_3KQ7_aligned,MK14_decoy_L014506,decoy,-9.3,9,8C0A9D5AB08E1BFE4DD3332DDB41D7A59F83D242886948672B7286AA0A9DE760
seed0,20260801,109,20260910,MK14_3KQ7_aligned,MK14_decoy_L014596,decoy,-9.4,9,AEE1EEC5005E843E628C38547EBA82BBF0AD81EA4851E069795F4BEE64BB116E
seed0,20260801,110,20260911,MK14_3KQ7_aligned,MK14_decoy_L015055,decoy,-9.3,9,8838EF53014BD9CC9BFA373B657CAFDA99192016FBF4DF4681288AE2897BA404
seed0,20260801,111,20260912,MK14_3KQ7_aligned,MK14_decoy_L015279,decoy,-9.1,9,1651C2E5D30BCCD963E45AFDAAE9FBA3DCBA0880C3984B4A25F402632B7B048B
seed0,20260801,112,20260913,MK14_3KQ7_aligned,MK14_decoy_L015544,decoy,-10.0,9,CF1568951FB88AB446DECCDA964BE5A9F334DADF65E6BF968C1CECCBA039A8C6
seed0,20260801,113,20260914,MK14_3KQ7_aligned,MK14_decoy_L015596,decoy,-9.3,9,CE59265EDD1A332AFE2B3EDBC6BA649A8B3D846B3E2EFEB63FD2AC388FA281E5
seed0,20260801,114,20260915,MK14_3KQ7_aligned,MK14_decoy_L015831,decoy,-7.9,9,43D60C32B78D47D1D74C10EB436DB0477DDAB74EA75D8859A92544521E1825B0
seed0,20260801,115,20260916,MK14_3KQ7_aligned,MK14_decoy_L015843,decoy,-8.9,9,C5A25EF7A74017258747960FC9FC84B6012CE769ECFC249FA1DEBDF31EED2D9C
seed0,20260801,116,20260917,MK14_3KQ7_aligned,MK14_decoy_L016973,decoy,-9.1,9,852AE46D0E0EDFE8479199BCACDA80985CE9DD760CB5154394BC932051D7E21D
seed0,20260801,117,20260918,MK14_3KQ7_aligned,MK14_decoy_L017314,decoy,-9.9,9,DD254453A530963843002DA327F8EA5EDBE304203A5BF2EA4C7316364311F97C
seed0,20260801,118,20260919,MK14_3KQ7_aligned,MK14_decoy_L017817,decoy,-8.2,9,9D76E09C817A17063D1BF8C1D96A65EE01B0702B4D65204B5E8CA692016FD1B5
seed0,20260801,119,20260920,MK14_3KQ7_aligned,MK14_decoy_L018641,decoy,-11.5,9,D1EA733E3E077413E5352BB5039D5D6A7D4961A1F8499B59C47FC26A2C121955
seed0,20260801,120,20260921,MK14_3KQ7_aligned,MK14_decoy_L019224,decoy,-9.9,9,E2B6382D7D353EC1D06CB2AA1B24753C56866980821D68E10441C37F369FD76E
seed0,20260801,121,20260922,MK14_3KQ7_aligned,MK14_decoy_L019326,decoy,-9.7,9,7528F3C41619556AC0278B7122FF6461338CF1E40D39CC545EE46A19D2E2B25C
seed0,20260801,122,20260923,MK14_3KQ7_aligned,MK14_decoy_L020004,decoy,-8.6,9,DB8FB19A5C61708EB268CE224170FFA2C51A71ECB216E6D64193149D65F3636B
seed0,20260801,123,20260924,MK14_3KQ7_aligned,MK14_decoy_L020124,decoy,-6.7,9,988FF9CB51AF35198B630014D5DB0778D9CC5EC3745AF9155186495757C3EB34
seed0,20260801,124,20260925,MK14_3KQ7_aligned,MK14_decoy_L020279,decoy,-7.1,9,5D0844BDE6BE43A0D13C6F304B6E16A45FE1C2FACAFEF9B840E77D328E4A7775
seed0,20260801,125,20260926,MK14_3KQ7_aligned,MK14_decoy_L020336,decoy,-7.8,9,AAF1541877BFC7AA64B338E93CCCDC8ABE82EC6C5B2E49A5B6C6502137B9E8E8
seed0,20260801,126,20260927,MK14_3KQ7_aligned,MK14_decoy_L020630,decoy,-9.3,9,148C3D8C4235567D0A4A377E92F3026842E1D76011865D9F816F2A006E04ED59
seed0,20260801,127,20260928,MK14_3KQ7_aligned,MK14_decoy_L021108,decoy,-9.5,9,5B4A636974D2FB248738F05AAB5E66E3E40DC1E655BC2603E2972D1EC90776BA
seed0,20260801,128,20260929,MK14_3KQ7_aligned,MK14_decoy_L021406,decoy,-9.5,9,020536564BA90BF420B87A9D9CDCA879BBE44923371DBFDAA9F8D8C11C71C6CF
seed0,20260801,129,20260930,MK14_3KQ7_aligned,MK14_decoy_L021941,decoy,-10.5,9,CB5FCE1292C42084CA7939CA721D06895265EFD4D4AECADC5BDC3334CABBC53E
seed0,20260801,130,20260931,MK14_3KQ7_aligned,MK14_decoy_L021947,decoy,-10.4,9,891712574E36CA28340C5957B590D572B42F6D0085051DD7EF34DB55FB6EA9F9
seed0,20260801,131,20260932,MK14_3KQ7_aligned,MK14_decoy_L022441,decoy,-8.3,9,CA7E1FE3DB66BAF1EB7591966FBFCA3CFA380D2F5C7588214CECF4AE7061A90B
seed0,20260801,132,20260933,MK14_3KQ7_aligned,MK14_decoy_L022544,decoy,-10.8,9,16D3C07CEAC425F45A4CD964D63F290618CBEE0D67CCBA08FAD677EB73089CDB
seed0,20260801,133,20260934,MK14_3KQ7_aligned,MK14_decoy_L023901,decoy,-6.8,9,D242586FEEB51E72BE810D3DD14A96F8079690ED460B09443ABF6DB9F704FD84
seed0,20260801,134,20260935,MK14_3KQ7_aligned,MK14_decoy_L024084,decoy,-9.0,9,58E7C69695F85BA2B1CC97D6FCF7D20860235548F0BDED64D989FA70EA9953AA
seed0,20260801,135,20260936,MK14_3KQ7_aligned,MK14_decoy_L024306,decoy,-7.8,9,DFA8256ECB0D4E2CDB33106D2B5106993525C949029E381E401BCDD77EB73FB2
seed0,20260801,136,20260937,MK14_3KQ7_aligned,MK14_decoy_L024469,decoy,-9.1,9,3225A8583E89AC77A6DA76C9AD5BD55C1B4EEBAEE53EA6DD3AD88E570DE7709D
seed0,20260801,137,20260938,MK14_3KQ7_aligned,MK14_decoy_L025739,decoy,-8.1,9,700EB279F84BF5306978A8483631FFC92AB01A020A101C516A8B7DD4601BEA84
seed0,20260801,138,20260939,MK14_3KQ7_aligned,MK14_decoy_L025924,decoy,-9.5,9,93C1694B5E48EDF8B7C70BA4B72F271534B407A072D802C8E3115A1034705136
seed0,20260801,139,20260940,MK14_3KQ7_aligned,MK14_decoy_L026116,decoy,-9.5,9,FF259FFBC42770F9E64C79C85EA4FA418849D7A96E802CE75405DFA2555F997B
seed0,20260801,140,20260941,MK14_3KQ7_aligned,MK14_decoy_L026413,decoy,-9.7,9,90B828C306143A1EED9E60DC7A3B208EE0739F9E62091DC2AAD47A6C8010ADD8
seed0,20260801,141,20260942,MK14_3KQ7_aligned,MK14_decoy_L026557,decoy,-8.9,9,4F48D7091F9D373643C6A98388B83C09FCF12EC891CBC9DA04A77B41339992C8
seed0,20260801,142,20260943,MK14_3KQ7_aligned,MK14_decoy_L026804,decoy,-13.5,9,8EC53600D54AD9CFFAF4E912986F9894A750C16E76D1254DD11CC4BAFD323578
seed0,20260801,143,20260944,MK14_3KQ7_aligned,MK14_decoy_L027360,decoy,-9.8,9,3C65BC4F43BBF791A9405C652991A97A01CDF16B1A302D18AC73CF081D8F74FA
seed0,20260801,144,20260945,MK14_3KQ7_aligned,MK14_decoy_L029583,decoy,-9.6,9,9DDEACB357372BB87B1B4F396B01455B30EB5E998E9FFBFD842046E4C7036938
seed0,20260801,145,20260946,MK14_3KQ7_aligned,MK14_decoy_L029808,decoy,-7.7,9,F3904CDB3220FF700C4CAA6DAD76450E2E12CD100CA4F175A8F257C957D1A196
seed0,20260801,146,20260947,MK14_3KQ7_aligned,MK14_decoy_L031208,decoy,-9.0,9,84587DC7AA83E2868C1B4B710805A2DBF8CC14BCF0575D406074994C066FBBBC
seed0,20260801,147,20260948,MK14_3KQ7_aligned,MK14_decoy_L031427,decoy,-8.7,9,CE1E614B795FB7F169CC3C268A89ACCF0E256FBA4CC6557AFFE5A790B27343B5
seed0,20260801,148,20260949,MK14_3KQ7_aligned,MK14_decoy_L031587,decoy,-10.1,9,249EE3060BE3C08030D74DFBC4E951B3EAD17F50AE2024D7F81FF7D26B822911
seed0,20260801,149,20260950,MK14_3KQ7_aligned,MK14_decoy_L032005,decoy,-8.1,9,A2F27903EB243F90BB87EFB3D2086BED59603D30BFC935F75BB66DFC13E77118
seed0,20260801,150,20260951,MK14_3KQ7_aligned,MK14_decoy_L032058,decoy,-10.4,9,755A6CFA12C6062A256580A6DBB05724901A52AB865D1F0286043AB1317FF4DD
seed0,20260801,151,20260952,MK14_3KQ7_aligned,MK14_decoy_L032372,decoy,-7.7,9,4B043C8BC4CDB7493EC137469C6A7C232CF1871BB2C1E1DC3E4D93C4B35275DC
seed0,20260801,152,20260953,MK14_3KQ7_aligned,MK14_decoy_L032504,decoy,-10.0,9,0C0D6A5CC9A60E82A4C56C966ECE261D7367A3F3C5945823F713973A0DF79EF3
seed0,20260801,153,20260954,MK14_3KQ7_aligned,MK14_decoy_L032866,decoy,-10.1,9,430A4E3371B19CE8CC5A9A0BEFFFB5CDDFDFCF3E0A038ADC6A6349AFB6D356E8
seed0,20260801,154,20260955,MK14_3KQ7_aligned,MK14_decoy_L033297,decoy,-9.2,9,9131196D1A659F02BFA67B64F5FEBBD71D5EB6B88FE64FFAC75F8ADDFEE8908D
seed0,20260801,155,20260956,MK14_3KQ7_aligned,MK14_decoy_L033366,decoy,-9.8,9,E74DEEB2E20AA0ECAE16890A111ADAD8EE526BE6E92F1002DA103981241AD2F9
seed0,20260801,156,20260957,MK14_3KQ7_aligned,MK14_decoy_L033402,decoy,-10.0,9,C95D02BCE3F80E63D1EF43D02E6ACC6226DD81D24BDBA3FB4362DAEF21B8EB1D
seed0,20260801,157,20260958,MK14_3KQ7_aligned,MK14_decoy_L033872,decoy,-9.8,9,FD0112229D2C7BD485D62807434A316DB8ED18233AFB03A3918280D9A39F58CD
seed0,20260801,158,20260959,MK14_3KQ7_aligned,MK14_decoy_L034191,decoy,-10.9,9,82022D85C444077D5DB7A5ABCEF11B167B980419EC3DDC8FD5D78F4017B1C41A
seed0,20260801,159,20260960,MK14_3KQ7_aligned,MK14_decoy_L035138,decoy,-8.4,9,7ACFE018FA8608CA07E7C1A6ACBC2787C1D91C887F61C5F3BF18FE410390B6B0
seed0,20260801,0,20260801,MK14_3MPT_aligned,MK14_active_L000005,active,-8.9,9,89E9FDB1B8792E0521C4F9E6E5625AB110D2A143635ABD67A96BFD315EFCEC71
seed0,20260801,1,20260802,MK14_3MPT_aligned,MK14_active_L000008,active,-9.5,9,88010995766493591FF7003AF72ED44B2E2D61F84FC71EF65EDD9D8F44394C22
seed0,20260801,2,20260803,MK14_3MPT_aligned,MK14_active_L000018,active,-11.3,9,F05D002FA1288943995B2724DFD6689C97D9A045DD8EAE7134C3B522DD2D2A58
seed0,20260801,3,20260804,MK14_3MPT_aligned,MK14_active_L000036,active,-10.7,9,FFA36CEA773F34F3F03CE1797C3A3F492B29464DB75DA5E760B61D76D9C4F052
seed0,20260801,4,20260805,MK14_3MPT_aligned,MK14_active_L000040,active,-9.0,9,4F141297D7BD7DBAC3527A576BE68F1E18FA6BB20BB1BDB8106C6D26D836581A
seed0,20260801,5,20260806,MK14_3MPT_aligned,MK14_active_L000043,active,-9.1,9,C76B405880C0BAC22C794DEB966A105C8E17B0E4B0584E804E5B0C898C22C9EB
seed0,20260801,6,20260807,MK14_3MPT_aligned,MK14_active_L000046,active,-9.5,9,9652CBAD844768AD20AD1F491D045D87F03685A690A9A2A18DE24828E1AAAD1A
seed0,20260801,7,20260808,MK14_3MPT_aligned,MK14_active_L000051,active,-9.7,9,A5C9C90AA9EDAD25303FE4275EE792AB52D7E63CA1CF5138787C6A09BCC537EE
seed0,20260801,8,20260809,MK14_3MPT_aligned,MK14_active_L000056,active,-9.6,9,311234611B836775059716C1E3947158B17B99122308EDD33F29DE7B64AC6476
seed0,20260801,9,20260810,MK14_3MPT_aligned,MK14_active_L000078,active,-8.6,9,34159810CC05B3FF1EA2BD575453DE9000F94CBB811AFB513F3CD381C15F0FA9
seed0,20260801,10,20260811,MK14_3MPT_aligned,MK14_active_L000082,active,-10.2,9,9FBE6E0B6663E19D3BD3315635D2AADF0FF71F952FBFB2DA3D11925E4DB53A41
seed0,20260801,11,20260812,MK14_3MPT_aligned,MK14_active_L000084,active,-9.7,9,A51085FB0CE3D5710B2234150163C128703A3E748BDBB28E01C802F0547D8E2D
seed0,20260801,12,20260813,MK14_3MPT_aligned,MK14_active_L000086,active,-9.6,9,4A78A3541D198585A325FED076B1AB7D40610C3B656EC89421771724E18C539B
seed0,20260801,13,20260814,MK14_3MPT_aligned,MK14_active_L000090,active,-9.9,9,F7F33CB5E4B1702D395B23621EB4924E7260466C2C916B3A32F0AB7FB8D2F20E
seed0,20260801,14,20260815,MK14_3MPT_aligned,MK14_active_L000094,active,-9.6,9,4E7B42CEE3CE97C1FFDF445AD375331056BDE8CF948DB04B0186C805BE2DCE9C
seed0,20260801,15,20260816,MK14_3MPT_aligned,MK14_active_L000098,active,-10.1,9,681481DC8417250CABDA10E20C0AC9DA293CEF3E6C7CAF94ACBD3E9BAF489AFA
seed0,20260801,16,20260817,MK14_3MPT_aligned,MK14_active_L000114,active,-9.6,9,1191A52141A75BF9F57743553DF26E2A7477444F90E71BD1C86FB38C667A9BA8
seed0,20260801,17,20260818,MK14_3MPT_aligned,MK14_active_L000123,active,-9.3,9,619251C6455D9AACE01066D6B7C392A3D8432B2D0C9F05663B5CDCDEBB9DDBF0
seed0,20260801,18,20260819,MK14_3MPT_aligned,MK14_active_L000126,active,-8.4,9,7750E1D143BBCD1EE6E853BA3131534C76406D47B760CEA3FC87B3BB68EE0F5F
seed0,20260801,19,20260820,MK14_3MPT_aligned,MK14_active_L000127,active,-8.0,9,8340D4DF491F4AA527AD75C1DBD230EC3096FBEE2BC98B1CE18789721A010772
seed0,20260801,20,20260821,MK14_3MPT_aligned,MK14_active_L000131,active,-9.3,9,FC9F4357CD7B25752CE7A59531C913943C891D2A3E5AADE9FEC45183320FE782
seed0,20260801,21,20260822,MK14_3MPT_aligned,MK14_active_L000134,active,-8.7,9,4881513D0DF280F113B7EB73B8C1E9DE12E3292CE278A84F633E9F3CEFF897F4
seed0,20260801,22,20260823,MK14_3MPT_aligned,MK14_active_L000160,active,-9.2,9,DAAC8CBA093DAF04CBCDACFCA86218937455C96C63DF9464AF57363FFB8C9B25
seed0,20260801,23,20260824,MK14_3MPT_aligned,MK14_active_L000163,active,-10.7,9,25CF7DA6820B78E6991092AD0ED658C86A2ED51C55F7953E50D64E7ABD337708
seed0,20260801,24,20260825,MK14_3MPT_aligned,MK14_active_L000164,active,-8.4,9,4C0D3068EC72BFAA8A4CABE89A041A723ECC11B2C0E401309775FA77719D9557
seed0,20260801,25,20260826,MK14_3MPT_aligned,MK14_active_L000169,active,-9.3,9,A61D9F9C66B906D60545C737606741BC2EC23620A5BCF6EE153E739BCD77A68F
seed0,20260801,26,20260827,MK14_3MPT_aligned,MK14_active_L000179,active,-9.1,9,D417CB1954A40597292AAACA2696AD70C2A11AF5A1E1C1502A198116026E7552
seed0,20260801,27,20260828,MK14_3MPT_aligned,MK14_active_L000212,active,-9.0,9,AB60046C277D39A4DD69E16F05F98498C6D8D7EE4325B7A7E3F2D784C12DDB36
seed0,20260801,28,20260829,MK14_3MPT_aligned,MK14_active_L000216,active,-9.0,9,E3A3FF503365552AFA559848982C032D6CF82E5668046C891EDD7E5F289D9104
seed0,20260801,29,20260830,MK14_3MPT_aligned,MK14_active_L000224,active,-10.3,9,D3E6C14DBF6E8D8964175759ADC44BC2B6852AC286DF50D79A815792D951B9FF
seed0,20260801,30,20260831,MK14_3MPT_aligned,MK14_active_L000227,active,-8.9,9,407C83F5B18D3B777EE4BB9FEAD0D9A02B2A9D9DC9EEDC34BECE5F0EF7512619
seed0,20260801,31,20260832,MK14_3MPT_aligned,MK14_active_L000256,active,-8.4,9,E2E10FC85F21908B1A995F938D6A9C74F2CF9C4998016E7847803EEEF3CC7C6F
seed0,20260801,32,20260833,MK14_3MPT_aligned,MK14_active_L000259,active,-8.9,9,46BA47B981BB5FAB11DCF55C1D25F415D917FF1357F94346CB2F844B5E5EA9D8
seed0,20260801,33,20260834,MK14_3MPT_aligned,MK14_active_L000263,active,-9.8,9,1A7AA60C0CF26794D56014AF34F583DEA51E647B3843C2AA6BDD84FB877597C3
seed0,20260801,34,20260835,MK14_3MPT_aligned,MK14_active_L000283,active,-8.7,9,3B7B897E870BE8D6D616E715C0E43299C3546DB8A4585806C073F1A3A34550B6
seed0,20260801,35,20260836,MK14_3MPT_aligned,MK14_active_L000288,active,-8.6,9,C2D1F3604637AF054F4E571F5DF400B269A1A66A54A32DAF89C0DF2F2BC0A9D2
seed0,20260801,36,20260837,MK14_3MPT_aligned,MK14_active_L000294,active,-8.7,9,EC1E1FA732200834F9951578DFF020EC54BCB4711AF536C0A90F851C8D9909EE
seed0,20260801,37,20260838,MK14_3MPT_aligned,MK14_active_L000295,active,-9.3,9,C6FAEB490683EFA6A8483080540C8DF12442107E5E3A8EFA0AE79DE6024751F7
seed0,20260801,38,20260839,MK14_3MPT_aligned,MK14_active_L000296,active,-10.4,9,CDD8B6701EDA96FB5756C46BFE0E0C4B979A3D85964C3084A763F34708EDA972
seed0,20260801,39,20260840,MK14_3MPT_aligned,MK14_active_L000297,active,-10.3,9,B7C4FFCA85AD22DB0B5D4701F433D6607FBF499245C0804FB449AC6323D26284
seed0,20260801,40,20260841,MK14_3MPT_aligned,MK14_active_L000302,active,-8.5,9,752022B01A99EF034451A6494A4D55CCA9D34ABB3066452F3D95CBFAECED9B29
seed0,20260801,41,20260842,MK14_3MPT_aligned,MK14_active_L000304,active,-9.0,9,16BED5A5A849DB6D93A971DFAB8A74959C22F2AB0663D7DEC1E619AEB10F3347
seed0,20260801,42,20260843,MK14_3MPT_aligned,MK14_active_L000308,active,-10.6,9,57EC550321EA25EE88594C2B77EDB52A4304E534BBD9266B4617C8954042DC8A
seed0,20260801,43,20260844,MK14_3MPT_aligned,MK14_active_L000314,active,-9.6,9,50F7A7A53C1F8DF937E2E72D2E77456F60763361F27800BBE38C4D22116CFDEC
seed0,20260801,44,20260845,MK14_3MPT_aligned,MK14_active_L000316,active,-8.3,9,9003F0AD04717F413E05D9A9CB969B48A2DAD5F80AF55D0AA51168B64849E635
