target_id,ligand_id,label,receptor_id,representative_score,representative_method,status,pose_count,best_pose_rank,best_docking_score,ranking_score,ligand_median_score,delta_from_ligand_median,search_quality_warning,search_quality_warning_reasons
MK14,MK14_active_L000251,active,MK14_2QD9_reference,-8.822,pose_rank_1,ok,1,1,-8.822,8.822,-8.8275,0.0055,False,
MK14,MK14_active_L000251,active,MK14_3K3J_aligned,-8.802,pose_rank_1,ok,1,1,-8.802,8.802,-8.8275,0.0255,False,
MK14,MK14_active_L000251,active,MK14_3KQ7_aligned,-10.41,pose_rank_1,ok,1,1,-10.41,10.41,-8.8275,-1.5825,False,
MK14,MK14_active_L000256,active,MK14_1A9U_aligned,-9.38,pose_rank_1,ok,1,1,-9.38,9.38,-9.4555,0.0755,False,
MK14,MK14_active_L000256,active,MK14_2QD9_reference,-8.69,pose_rank_1,ok,1,1,-8.69,8.69,-9.4555,0.7655,False,
MK14,MK14_active_L000256,active,MK14_3K3J_aligned,-9.531,pose_rank_1,ok,1,1,-9.531,9.531,-9.4555,-0.0755,False,
MK14,MK14_active_L000256,active,MK14_3KQ7_aligned,-10.21,pose_rank_1,ok,1,1,-10.21,10.21,-9.4555,-0.7545,False,
MK14,MK14_active_L000259,active,MK14_1A9U_aligned,-7.601,pose_rank_1,ok,1,1,-7.601,7.601,-9.312,1.711,False,
MK14,MK14_active_L000259,active,MK14_2QD9_reference,-9.248,pose_rank_1,ok,1,1,-9.248,9.248,-9.312,0.064,False,
MK14,MK14_active_L000259,active,MK14_3K3J_aligned,-9.766,pose_rank_1,ok,1,1,-9.766,9.766,-9.312,-0.454,False,
MK14,MK14_active_L000259,active,MK14_3KQ7_aligned,-9.376,pose_rank_1,ok,1,1,-9.376,9.376,-9.312,-0.064,False,
MK14,MK14_active_L000263,active,MK14_1A9U_aligned,-10.03,pose_rank_1,ok,1,1,-10.03,10.03,-10.03,0.0,False,
MK14,MK14_active_L000263,active,MK14_2QD9_reference,-10.03,pose_rank_1,ok,1,1,-10.03,10.03,-10.03,0.0,False,
MK14,MK14_active_L000263,active,MK14_3K3J_aligned,-9.628,pose_rank_1,ok,1,1,-9.628,9.628,-10.03,0.402,False,
MK14,MK14_active_L000263,active,MK14_3KQ7_aligned,-10.35,pose_rank_1,ok,1,1,-10.35,10.35,-10.03,-0.32,False,
MK14,MK14_active_L000271,active,MK14_1A9U_aligned,-9.018,pose_rank_1,ok,1,1,-9.018,9.018,-10.657,1.639,False,
MK14,MK14_active_L000271,active,MK14_2QD9_reference,-9.464,pose_rank_1,ok,1,1,-9.464,9.464,-10.657,1.193,False,
MK14,MK14_active_L000271,active,MK14_3K3J_aligned,-11.85,pose_rank_1,ok,1,1,-11.85,11.85,-10.657,-1.193,False,
MK14,MK14_active_L000271,active,MK14_3KQ7_aligned,-12.61,pose_rank_1,ok,1,1,-12.61,12.61,-10.657,-1.953,False,
MK14,MK14_active_L000283,active,MK14_1A9U_aligned,-9.867,pose_rank_1,ok,1,1,-9.867,9.867,-9.926,0.059,False,
MK14,MK14_active_L000283,active,MK14_2QD9_reference,-8.904,pose_rank_1,ok,1,1,-8.904,8.904,-9.926,1.022,False,
MK14,MK14_active_L000283,active,MK14_3K3J_aligned,-9.985,pose_rank_1,ok,1,1,-9.985,9.985,-9.926,-0.059,False,
MK14,MK14_active_L000283,active,MK14_3KQ7_aligned,-12.55,pose_rank_1,ok,1,1,-12.55,12.55,-9.926,-2.624,False,
MK14,MK14_active_L000288,active,MK14_1A9U_aligned,-9.161,pose_rank_1,ok,1,1,-9.161,9.161,-10.2855,1.1245,False,
MK14,MK14_active_L000288,active,MK14_2QD9_reference,-8.477,pose_rank_1,ok,1,1,-8.477,8.477,-10.2855,1.8085,False,
MK14,MK14_active_L000288,active,MK14_3K3J_aligned,-11.41,pose_rank_1,ok,1,1,-11.41,11.41,-10.2855,-1.1245,False,
MK14,MK14_active_L000288,active,MK14_3KQ7_aligned,-12.72,pose_rank_1,ok,1,1,-12.72,12.72,-10.2855,-2.4345,False,
MK14,MK14_active_L000290,active,MK14_1A9U_aligned,-8.452,pose_rank_1,ok,1,1,-8.452,8.452,-8.6055,0.1535,False,
MK14,MK14_active_L000290,active,MK14_2QD9_reference,-9.393,pose_rank_1,ok,1,1,-9.393,9.393,-8.6055,-0.7875,False,
MK14,MK14_active_L000290,active,MK14_3K3J_aligned,-8.759,pose_rank_1,ok,1,1,-8.759,8.759,-8.6055,-0.1535,False,
MK14,MK14_active_L000290,active,MK14_3KQ7_aligned,-8.37,pose_rank_1,ok,1,1,-8.37,8.37,-8.6055,0.2355,False,
MK14,MK14_active_L000294,active,MK14_1A9U_aligned,-8.681,pose_rank_1,ok,1,1,-8.681,8.681,-8.7265,0.0455,False,
MK14,MK14_active_L000294,active,MK14_2QD9_reference,-8.065,pose_rank_1,ok,1,1,-8.065,8.065,-8.7265,0.6615,False,
MK14,MK14_active_L000294,active,MK14_3K3J_aligned,-8.772,pose_rank_1,ok,1,1,-8.772,8.772,-8.7265,-0.0455,False,
MK14,MK14_active_L000294,active,MK14_3KQ7_aligned,-10.36,pose_rank_1,ok,1,1,-10.36,10.36,-8.7265,-1.6335,False,
MK14,MK14_active_L000295,active,MK14_1A9U_aligned,-10.84,pose_rank_1,ok,1,1,-10.84,10.84,-10.0455,-0.7945,False,
MK14,MK14_active_L000295,active,MK14_2QD9_reference,-9.871,pose_rank_1,ok,1,1,-9.871,9.871,-10.0455,0.1745,False,
MK14,MK14_active_L000295,active,MK14_3K3J_aligned,-9.046,pose_rank_1,ok,1,1,-9.046,9.046,-10.0455,0.9995,False,
MK14,MK14_active_L000295,active,MK14_3KQ7_aligned,-10.22,pose_rank_1,ok,1,1,-10.22,10.22,-10.0455,-0.1745,False,
MK14,MK14_active_L000296,active,MK14_1A9U_aligned,-9.592,pose_rank_1,ok,1,1,-9.592,9.592,-11.875,2.283,False,
MK14,MK14_active_L000296,active,MK14_2QD9_reference,-10.26,pose_rank_1,ok,1,1,-10.26,10.26,-11.875,1.615,False,
MK14,MK14_active_L000296,active,MK14_3K3J_aligned,-13.49,pose_rank_1,ok,1,1,-13.49,13.49,-11.875,-1.615,False,
MK14,MK14_active_L000296,active,MK14_3KQ7_aligned,-14.39,pose_rank_1,ok,1,1,-14.39,14.39,-11.875,-2.515,False,
MK14,MK14_active_L000297,active,MK14_1A9U_aligned,-11.86,pose_rank_1,ok,1,1,-11.86,11.86,-12.145,0.285,False,
MK14,MK14_active_L000297,active,MK14_2QD9_reference,-9.972,pose_rank_1,ok,1,1,-9.972,9.972,-12.145,2.173,False,
MK14,MK14_active_L000297,active,MK14_3K3J_aligned,-12.43,pose_rank_1,ok,1,1,-12.43,12.43,-12.145,-0.285,False,
MK14,MK14_active_L000297,active,MK14_3KQ7_aligned,-13.01,pose_rank_1,ok,1,1,-13.01,13.01,-12.145,-0.865,False,
MK14,MK14_active_L000298,active,MK14_1A9U_aligned,-8.065,pose_rank_1,ok,1,1,-8.065,8.065,-8.184,0.119,False,
MK14,MK14_active_L000298,active,MK14_2QD9_reference,-8.221,pose_rank_1,ok,1,1,-8.221,8.221,-8.184,-0.037,False,
MK14,MK14_active_L000298,active,MK14_3K3J_aligned,-8.147,pose_rank_1,ok,1,1,-8.147,8.147,-8.184,0.037,False,
MK14,MK14_active_L000298,active,MK14_3KQ7_aligned,-8.694,pose_rank_1,ok,1,1,-8.694,8.694,-8.184,-0.51,False,
MK14,MK14_active_L000300,active,MK14_1A9U_aligned,-9.997,pose_rank_1,ok,1,1,-9.997,9.997,-10.4685,0.4715,False,
MK14,MK14_active_L000300,active,MK14_2QD9_reference,-8.426,pose_rank_1,ok,1,1,-8.426,8.426,-10.4685,2.0425,False,
MK14,MK14_active_L000300,active,MK14_3K3J_aligned,-10.94,pose_rank_1,ok,1,1,-10.94,10.94,-10.4685,-0.4715,False,
MK14,MK14_active_L000300,active,MK14_3KQ7_aligned,-11.05,pose_rank_1,ok,1,1,-11.05,11.05,-10.4685,-0.5815,False,
MK14,MK14_active_L000302,active,MK14_1A9U_aligned,-8.58,pose_rank_1,ok,1,1,-8.58,8.58,-8.897,0.317,False,
MK14,MK14_active_L000302,active,MK14_2QD9_reference,-9.235,pose_rank_1,ok,1,1,-9.235,9.235,-8.897,-0.338,False,
MK14,MK14_active_L000302,active,MK14_3K3J_aligned,-8.891,pose_rank_1,ok,1,1,-8.891,8.891,-8.897,0.006,False,
MK14,MK14_active_L000302,active,MK14_3KQ7_aligned,-8.903,pose_rank_1,ok,1,1,-8.903,8.903,-8.897,-0.006,False,
MK14,MK14_active_L000304,active,MK14_1A9U_aligned,-9.134,pose_rank_1,ok,1,1,-9.134,9.134,-10.102,0.968,False,
MK14,MK14_active_L000304,active,MK14_2QD9_reference,-8.534,pose_rank_1,ok,1,1,-8.534,8.534,-10.102,1.568,False,
MK14,MK14_active_L000304,active,MK14_3K3J_aligned,-11.44,pose_rank_1,ok,1,1,-11.44,11.44,-10.102,-1.338,False,
MK14,MK14_active_L000304,active,MK14_3KQ7_aligned,-11.07,pose_rank_1,ok,1,1,-11.07,11.07,-10.102,-0.968,False,
MK14,MK14_active_L000308,active,MK14_1A9U_aligned,-9.206,pose_rank_1,ok,1,1,-9.206,9.206,-9.788,0.582,False,
MK14,MK14_active_L000308,active,MK14_2QD9_reference,-10.37,pose_rank_1,ok,1,1,-10.37,10.37,-9.788,-0.582,False,
MK14,MK14_active_L000308,active,MK14_3K3J_aligned,-8.942,pose_rank_1,ok,1,1,-8.942,8.942,-9.788,0.846,False,
MK14,MK14_active_L000308,active,MK14_3KQ7_aligned,-10.63,pose_rank_1,ok,1,1,-10.63,10.63,-9.788,-0.842,False,
MK14,MK14_active_L000314,active,MK14_1A9U_aligned,-9.021,pose_rank_1,ok,1,1,-9.021,9.021,-9.643,0.622,False,
MK14,MK14_active_L000314,active,MK14_2QD9_reference,-9.653,pose_rank_1,ok,1,1,-9.653,9.653,-9.643,-0.01,False,
MK14,MK14_active_L000314,active,MK14_3K3J_aligned,-9.633,pose_rank_1,ok,1,1,-9.633,9.633,-9.643,0.01,False,
MK14,MK14_active_L000314,active,MK14_3KQ7_aligned,-10.74,pose_rank_1,ok,1,1,-10.74,10.74,-9.643,-1.097,False,
MK14,MK14_active_L000315,active,MK14_1A9U_aligned,-7.902,pose_rank_1,ok,1,1,-7.902,7.902,-8.541,0.639,False,
MK14,MK14_active_L000315,active,MK14_2QD9_reference,-8.907,pose_rank_1,ok,1,1,-8.907,8.907,-8.541,-0.366,False,
MK14,MK14_active_L000315,active,MK14_3K3J_aligned,-8.175,pose_rank_1,ok,1,1,-8.175,8.175,-8.541,0.366,False,
MK14,MK14_active_L000315,active,MK14_3KQ7_aligned,-9.925,pose_rank_1,ok,1,1,-9.925,9.925,-8.541,-1.384,False,
MK14,MK14_active_L000316,active,MK14_1A9U_aligned,-8.3,pose_rank_1,ok,1,1,-8.3,8.3,-8.7165,0.4165,False,
MK14,MK14_active_L000316,active,MK14_2QD9_reference,-8.397,pose_rank_1,ok,1,1,-8.397,8.397,-8.7165,0.3195,False,
MK14,MK14_active_L000316,active,MK14_3K3J_aligned,-9.036,pose_rank_1,ok,1,1,-9.036,9.036,-8.7165,-0.3195,False,
MK14,MK14_active_L000316,active,MK14_3KQ7_aligned,-9.068,pose_rank_1,ok,1,1,-9.068,9.068,-8.7165,-0.3515,False,
MK14,MK14_active_L000328,active,MK14_1A9U_aligned,-8.822,pose_rank_1,ok,1,1,-8.822,8.822,-9.2815,0.4595,False,
MK14,MK14_active_L000328,active,MK14_2QD9_reference,-9.267,pose_rank_1,ok,1,1,-9.267,9.267,-9.2815,0.0145,False,
MK14,MK14_active_L000328,active,MK14_3K3J_aligned,-9.465,pose_rank_1,ok,1,1,-9.465,9.465,-9.2815,-0.1835,False,
MK14,MK14_active_L000328,active,MK14_3KQ7_aligned,-9.296,pose_rank_1,ok,1,1,-9.296,9.296,-9.2815,-0.0145,False,
MK14,MK14_active_L000330,active,MK14_1A9U_aligned,-9.744,pose_rank_1,ok,1,1,-9.744,9.744,-9.7335,-0.0105,False,
MK14,MK14_active_L000330,active,MK14_2QD9_reference,-9.723,pose_rank_1,ok,1,1,-9.723,9.723,-9.7335,0.0105,False,
MK14,MK14_active_L000330,active,MK14_3K3J_aligned,-9.377,pose_rank_1,ok,1,1,-9.377,9.377,-9.7335,0.3565,False,
MK14,MK14_active_L000330,active,MK14_3KQ7_aligned,-10.64,pose_rank_1,ok,1,1,-10.64,10.64,-9.7335,-0.9065,False,
MK14,MK14_active_L000335,active,MK14_1A9U_aligned,-7.933,pose_rank_1,ok,1,1,-7.933,7.933,-8.871,0.938,False,
MK14,MK14_active_L000335,active,MK14_2QD9_reference,-9.018,pose_rank_1,ok,1,1,-9.018,9.018,-8.871,-0.147,False,
MK14,MK14_active_L000335,active,MK14_3K3J_aligned,-8.724,pose_rank_1,ok,1,1,-8.724,8.724,-8.871,0.147,False,
MK14,MK14_active_L000335,active,MK14_3KQ7_aligned,-9.246,pose_rank_1,ok,1,1,-9.246,9.246,-8.871,-0.375,False,
MK14,MK14_active_L000338,active,MK14_1A9U_aligned,-9.612,pose_rank_1,ok,1,1,-9.612,9.612,-9.773,0.161,False,
MK14,MK14_active_L000338,active,MK14_2QD9_reference,-9.077,pose_rank_1,ok,1,1,-9.077,9.077,-9.773,0.696,False,
MK14,MK14_active_L000338,active,MK14_3K3J_aligned,-9.934,pose_rank_1,ok,1,1,-9.934,9.934,-9.773,-0.161,False,
MK14,MK14_active_L000338,active,MK14_3KQ7_aligned,-10.17,pose_rank_1,ok,1,1,-10.17,10.17,-9.773,-0.397,False,
MK14,MK14_active_L000340,active,MK14_1A9U_aligned,-10.34,pose_rank_1,ok,1,1,-10.34,10.34,-10.51,0.17,False,
MK14,MK14_active_L000340,active,MK14_2QD9_reference,-9.36,pose_rank_1,ok,1,1,-9.36,9.36,-10.51,1.15,False,
MK14,MK14_active_L000340,active,MK14_3K3J_aligned,-11.13,pose_rank_1,ok,1,1,-11.13,11.13,-10.51,-0.62,False,
MK14,MK14_active_L000340,active,MK14_3KQ7_aligned,-10.68,pose_rank_1,ok,1,1,-10.68,10.68,-10.51,-0.17,False,
MK14,MK14_active_L000341,active,MK14_1A9U_aligned,-8.061,pose_rank_1,ok,1,1,-8.061,8.061,-8.9635,0.9025,False,
MK14,MK14_active_L000341,active,MK14_2QD9_reference,-8.254,pose_rank_1,ok,1,1,-8.254,8.254,-8.9635,0.7095,False,
MK14,MK14_active_L000341,active,MK14_3K3J_aligned,-10.42,pose_rank_1,ok,1,1,-10.42,10.42,-8.9635,-1.4565,False,
MK14,MK14_active_L000341,active,MK14_3KQ7_aligned,-9.673,pose_rank_1,ok,1,1,-9.673,9.673,-8.9635,-0.7095,False,
MK14,MK14_active_L000343,active,MK14_1A9U_aligned,-9.637,pose_rank_1,ok,1,1,-9.637,9.637,-10.9535,1.3165,False,
MK14,MK14_active_L000343,active,MK14_2QD9_reference,-9.582,pose_rank_1,ok,1,1,-9.582,9.582,-10.9535,1.3715,False,
MK14,MK14_active_L000343,active,MK14_3K3J_aligned,-12.27,pose_rank_1,ok,1,1,-12.27,12.27,-10.9535,-1.3165,False,
MK14,MK14_active_L000343,active,MK14_3KQ7_aligned,-13.04,pose_rank_1,ok,1,1,-13.04,13.04,-10.9535,-2.0865,False,
MK14,MK14_active_L000345,active,MK14_1A9U_aligned,-6.939,pose_rank_1,ok,1,1,-6.939,6.939,-7.7185,0.7795,False,
MK14,MK14_active_L000345,active,MK14_2QD9_reference,-7.99,pose_rank_1,ok,1,1,-7.99,7.99,-7.7185,-0.2715,False,
MK14,MK14_active_L000345,active,MK14_3K3J_aligned,-7.685,pose_rank_1,ok,1,1,-7.685,7.685,-7.7185,0.0335,False,
MK14,MK14_active_L000345,active,MK14_3KQ7_aligned,-7.752,pose_rank_1,ok,1,1,-7.752,7.752,-7.7185,-0.0335,False,
MK14,MK14_active_L000346,active,MK14_1A9U_aligned,-7.773,pose_rank_1,ok,1,1,-7.773,7.773,-7.7865,0.0135,False,
MK14,MK14_active_L000346,active,MK14_2QD9_reference,-7.243,pose_rank_1,ok,1,1,-7.243,7.243,-7.7865,0.5435,False,
MK14,MK14_active_L000346,active,MK14_3K3J_aligned,-7.8,pose_rank_1,ok,1,1,-7.8,7.8,-7.7865,-0.0135,False,
MK14,MK14_active_L000346,active,MK14_3KQ7_aligned,-8.598,pose_rank_1,ok,1,1,-8.598,8.598,-7.7865,-0.8115,False,
MK14,MK14_active_L000348,active,MK14_1A9U_aligned,-10.56,pose_rank_1,ok,1,1,-10.56,10.56,-11.195,0.635,False,
MK14,MK14_active_L000348,active,MK14_2QD9_reference,-9.545,pose_rank_1,ok,1,1,-9.545,9.545,-11.195,1.65,False,
MK14,MK14_active_L000348,active,MK14_3K3J_aligned,-12.3,pose_rank_1,ok,1,1,-12.3,12.3,-11.195,-1.105,False,
MK14,MK14_active_L000348,active,MK14_3KQ7_aligned,-11.83,pose_rank_1,ok,1,1,-11.83,11.83,-11.195,-0.635,False,
MK14,MK14_active_L000354,active,MK14_1A9U_aligned,-9.373,pose_rank_1,ok,1,1,-9.373,9.373,-10.7565,1.3835,False,
MK14,MK14_active_L000354,active,MK14_2QD9_reference,-8.852,pose_rank_1,ok,1,1,-8.852,8.852,-10.7565,1.9045,False,
MK14,MK14_active_L000354,active,MK14_3K3J_aligned,-12.14,pose_rank_1,ok,1,1,-12.14,12.14,-10.7565,-1.3835,False,
MK14,MK14_active_L000354,active,MK14_3KQ7_aligned,-13.07,pose_rank_1,ok,1,1,-13.07,13.07,-10.7565,-2.3135,False,
MK14,MK14_active_L000364,active,MK14_1A9U_aligned,-9.518,pose_rank_1,ok,1,1,-9.518,9.518,-10.379,0.861,False,
MK14,MK14_active_L000364,active,MK14_2QD9_reference,-8.472,pose_rank_1,ok,1,1,-8.472,8.472,-10.379,1.907,False,
MK14,MK14_active_L000364,active,MK14_3K3J_aligned,-11.24,pose_rank_1,ok,1,1,-11.24,11.24,-10.379,-0.861,False,
MK14,MK14_active_L000364,active,MK14_3KQ7_aligned,-11.66,pose_rank_1,ok,1,1,-11.66,11.66,-10.379,-1.281,False,
MK14,MK14_active_L000365,active,MK14_1A9U_aligned,-9.422,pose_rank_1,ok,1,1,-9.422,9.422,-10.656,1.234,False,
MK14,MK14_active_L000365,active,MK14_2QD9_reference,-9.492,pose_rank_1,ok,1,1,-9.492,9.492,-10.656,1.164,False,
MK14,MK14_active_L000365,active,MK14_3K3J_aligned,-11.82,pose_rank_1,ok,1,1,-11.82,11.82,-10.656,-1.164,False,
MK14,MK14_active_L000365,active,MK14_3KQ7_aligned,-13.66,pose_rank_1,ok,1,1,-13.66,13.66,-10.656,-3.004,False,
MK14,MK14_active_L000370,active,MK14_1A9U_aligned,-8.63,pose_rank_1,ok,1,1,-8.63,8.63,-9.41,0.78,False,
MK14,MK14_active_L000370,active,MK14_2QD9_reference,-8.249,pose_rank_1,ok,1,1,-8.249,8.249,-9.41,1.161,False,
MK14,MK14_active_L000370,active,MK14_3K3J_aligned,-10.19,pose_rank_1,ok,1,1,-10.19,10.19,-9.41,-0.78,False,
MK14,MK14_active_L000370,active,MK14_3KQ7_aligned,-10.73,pose_rank_1,ok,1,1,-10.73,10.73,-9.41,-1.32,False,
MK14,MK14_active_L000375,active,MK14_1A9U_aligned,-8.731,pose_rank_1,ok,1,1,-8.731,8.731,-9.094,0.363,False,
MK14,MK14_active_L000375,active,MK14_2QD9_reference,-8.976,pose_rank_1,ok,1,1,-8.976,8.976,-9.094,0.118,False,
MK14,MK14_active_L000375,active,MK14_3K3J_aligned,-9.212,pose_rank_1,ok,1,1,-9.212,9.212,-9.094,-0.118,False,
MK14,MK14_active_L000375,active,MK14_3KQ7_aligned,-9.664,pose_rank_1,ok,1,1,-9.664,9.664,-9.094,-0.57,False,
MK14,MK14_active_L000377,active,MK14_1A9U_aligned,-8.495,pose_rank_1,ok,1,1,-8.495,8.495,-8.981,0.486,False,
MK14,MK14_active_L000377,active,MK14_2QD9_reference,-8.251,pose_rank_1,ok,1,1,-8.251,8.251,-8.981,0.73,False,
MK14,MK14_active_L000377,active,MK14_3K3J_aligned,-9.467,pose_rank_1,ok,1,1,-9.467,9.467,-8.981,-0.486,False,
MK14,MK14_active_L000377,active,MK14_3KQ7_aligned,-9.497,pose_rank_1,ok,1,1,-9.497,9.497,-8.981,-0.516,False,
MK14,MK14_active_L000381,active,MK14_1A9U_aligned,-8.286,pose_rank_1,ok,1,1,-8.286,8.286,-8.6965,0.4105,False,
MK14,MK14_active_L000381,active,MK14_2QD9_reference,-8.067,pose_rank_1,ok,1,1,-8.067,8.067,-8.6965,0.6295,False,
MK14,MK14_active_L000381,active,MK14_3K3J_aligned,-9.107,pose_rank_1,ok,1,1,-9.107,9.107,-8.6965,-0.4105,False,
MK14,MK14_active_L000381,active,MK14_3KQ7_aligned,-10.2,pose_rank_1,ok,1,1,-10.2,10.2,-8.6965,-1.5035,False,
MK14,MK14_active_L000382,active,MK14_1A9U_aligned,-7.551,pose_rank_1,ok,1,1,-7.551,7.551,-8.553,1.002,False,
MK14,MK14_active_L000382,active,MK14_2QD9_reference,-8.01,pose_rank_1,ok,1,1,-8.01,8.01,-8.553,0.543,False,
MK14,MK14_active_L000382,active,MK14_3K3J_aligned,-9.399,pose_rank_1,ok,1,1,-9.399,9.399,-8.553,-0.846,False,
MK14,MK14_active_L000382,active,MK14_3KQ7_aligned,-9.096,pose_rank_1,ok,1,1,-9.096,9.096,-8.553,-0.543,False,
MK14,MK14_active_L000393,active,MK14_1A9U_aligned,-8.306,pose_rank_1,ok,1,1,-8.306,8.306,-9.624,1.318,False,
MK14,MK14_active_L000393,active,MK14_2QD9_reference,-10.7,pose_rank_1,ok,1,1,-10.7,10.7,-9.624,-1.076,False,
MK14,MK14_active_L000393,active,MK14_3K3J_aligned,-9.098,pose_rank_1,ok,1,1,-9.098,9.098,-9.624,0.526,False,
MK14,MK14_active_L000393,active,MK14_3KQ7_aligned,-10.15,pose_rank_1,ok,1,1,-10.15,10.15,-9.624,-0.526,False,
MK14,MK14_active_L000394,active,MK14_1A9U_aligned,-8.195,pose_rank_1,ok,1,1,-8.195,8.195,-8.618,0.423,False,
MK14,MK14_active_L000394,active,MK14_2QD9_reference,-9.195,pose_rank_1,ok,1,1,-9.195,9.195,-8.618,-0.577,False,
MK14,MK14_active_L000394,active,MK14_3K3J_aligned,-8.596,pose_rank_1,ok,1,1,-8.596,8.596,-8.618,0.022,False,
MK14,MK14_active_L000394,active,MK14_3KQ7_aligned,-8.64,pose_rank_1,ok,1,1,-8.64,8.64,-8.618,-0.022,False,
MK14,MK14_active_L000395,active,MK14_1A9U_aligned,-8.368,pose_rank_1,ok,1,1,-8.368,8.368,-8.6725,0.3045,False,
MK14,MK14_active_L000395,active,MK14_2QD9_reference,-8.213,pose_rank_1,ok,1,1,-8.213,8.213,-8.6725,0.4595,False,
MK14,MK14_active_L000395,active,MK14_3K3J_aligned,-9.196,pose_rank_1,ok,1,1,-9.196,9.196,-8.6725,-0.5235,False,
MK14,MK14_active_L000395,active,MK14_3KQ7_aligned,-8.977,pose_rank_1,ok,1,1,-8.977,8.977,-8.6725,-0.3045,False,
MK14,MK14_active_L000411,active,MK14_1A9U_aligned,-9.112,pose_rank_1,ok,1,1,-9.112,9.112,-9.2055,0.0935,False,
MK14,MK14_active_L000411,active,MK14_2QD9_reference,-8.22,pose_rank_1,ok,1,1,-8.22,8.22,-9.2055,0.9855,False,
MK14,MK14_active_L000411,active,MK14_3K3J_aligned,-9.299,pose_rank_1,ok,1,1,-9.299,9.299,-9.2055,-0.0935,False,
MK14,MK14_active_L000411,active,MK14_3KQ7_aligned,-9.41,pose_rank_1,ok,1,1,-9.41,9.41,-9.2055,-0.2045,False,
MK14,MK14_active_L000413,active,MK14_1A9U_aligned,-9.086,pose_rank_1,ok,1,1,-9.086,9.086,-10.0205,0.9345,False,
MK14,MK14_active_L000413,active,MK14_2QD9_reference,-10.75,pose_rank_1,ok,1,1,-10.75,10.75,-10.0205,-0.7295,False,
MK14,MK14_active_L000413,active,MK14_3K3J_aligned,-9.461,pose_rank_1,ok,1,1,-9.461,9.461,-10.0205,0.5595,False,
MK14,MK14_active_L000413,active,MK14_3KQ7_aligned,-10.58,pose_rank_1,ok,1,1,-10.58,10.58,-10.0205,-0.5595,False,
MK14,MK14_active_L000417,active,MK14_1A9U_aligned,-9.584,pose_rank_1,ok,1,1,-9.584,9.584,-10.397,0.813,False,
MK14,MK14_active_L000417,active,MK14_2QD9_reference,-8.968,pose_rank_1,ok,1,1,-8.968,8.968,-10.397,1.429,False,
MK14,MK14_active_L000417,active,MK14_3K3J_aligned,-11.21,pose_rank_1,ok,1,1,-11.21,11.21,-10.397,-0.813,False,
MK14,MK14_active_L000417,active,MK14_3KQ7_aligned,-11.94,pose_rank_1,ok,1,1,-11.94,11.94,-10.397,-1.543,False,
MK14,MK14_active_L000419,active,MK14_1A9U_aligned,-9.628,pose_rank_1,ok,1,1,-9.628,9.628,-10.319,0.691,False,
MK14,MK14_active_L000419,active,MK14_2QD9_reference,-8.626,pose_rank_1,ok,1,1,-8.626,8.626,-10.319,1.693,False,
MK14,MK14_active_L000419,active,MK14_3K3J_aligned,-11.01,pose_rank_1,ok,1,1,-11.01,11.01,-10.319,-0.691,False,
MK14,MK14_active_L000419,active,MK14_3KQ7_aligned,-12.07,pose_rank_1,ok,1,1,-12.07,12.07,-10.319,-1.751,False,
MK14,MK14_active_L000446,active,MK14_1A9U_aligned,-8.394,pose_rank_1,ok,1,1,-8.394,8.394,-9.685,1.291,False,
MK14,MK14_active_L000446,active,MK14_2QD9_reference,-10.3,pose_rank_1,ok,1,1,-10.3,10.3,-9.685,-0.615,False,
MK14,MK14_active_L000446,active,MK14_3K3J_aligned,-9.884,pose_rank_1,ok,1,1,-9.884,9.884,-9.685,-0.199,False,
MK14,MK14_active_L000446,active,MK14_3KQ7_aligned,-9.486,pose_rank_1,ok,1,1,-9.486,9.486,-9.685,0.199,False,
MK14,MK14_active_L000449,active,MK14_1A9U_aligned,-10.03,pose_rank_1,ok,1,1,-10.03,10.03,-9.031,-0.999,False,
MK14,MK14_active_L000449,active,MK14_2QD9_reference,-9.172,pose_rank_1,ok,1,1,-9.172,9.172,-9.031,-0.141,False,
MK14,MK14_active_L000449,active,MK14_3K3J_aligned,-8.89,pose_rank_1,ok,1,1,-8.89,8.89,-9.031,0.141,False,
MK14,MK14_active_L000449,active,MK14_3KQ7_aligned,-8.836,pose_rank_1,ok,1,1,-8.836,8.836,-9.031,0.195,False,
MK14,MK14_active_L000453,active,MK14_1A9U_aligned,-6.846,pose_rank_1,ok,1,1,-6.846,6.846,-7.078,0.232,False,
MK14,MK14_active_L000453,active,MK14_2QD9_reference,-6.797,pose_rank_1,ok,1,1,-6.797,6.797,-7.078,0.281,False,
MK14,MK14_active_L000453,active,MK14_3K3J_aligned,-7.31,pose_rank_1,ok,1,1,-7.31,7.31,-7.078,-0.232,False,
MK14,MK14_active_L000453,active,MK14_3KQ7_aligned,-7.892,pose_rank_1,ok,1,1,-7.892,7.892,-7.078,-0.814,False,
MK14,MK14_active_L000455,active,MK14_1A9U_aligned,-9.002,pose_rank_1,ok,1,1,-9.002,9.002,-9.4575,0.4555,False,
MK14,MK14_active_L000455,active,MK14_2QD9_reference,-9.198,pose_rank_1,ok,1,1,-9.198,9.198,-9.4575,0.2595,False,
MK14,MK14_active_L000455,active,MK14_3K3J_aligned,-10.07,pose_rank_1,ok,1,1,-10.07,10.07,-9.4575,-0.6125,False,
MK14,MK14_active_L000455,active,MK14_3KQ7_aligned,-9.717,pose_rank_1,ok,1,1,-9.717,9.717,-9.4575,-0.2595,False,
