target_id,ligand_id,label,selection_role,1M17,1XKK,2ITW,2RGP,3BEL,3POZ,3W2S,3W32,3W33,4G5J,4I23,4JQ7
EGFR,EGFR_decoy_L003260,decoy,development_train,-8.335,-8.213,-8.573,-9.443,-8.862,-8.847,-8.934,-8.601,-8.223,-8.333,-8.126,-8.87
EGFR,EGFR_decoy_L003296,decoy,development_train,-8.879,-9.187,-8.247,-9.117,-9.642,-9.358,-9.081,-9.877,-9.595,-7.825,-8.388,-8.794
EGFR,EGFR_decoy_L003367,decoy,development_train,-6.977,-7.979,-6.723,-7.397,-7.569,-7.298,-7.188,-7.498,-7.514,-6.478,-6.659,-7.007
EGFR,EGFR_decoy_L003368,decoy,development_train,-5.802,-6.868,-6.373,-6.338,-6.35,-6.148,-6.158,-6.68,-6.274,-6.957,-6.992,-6.964
EGFR,EGFR_decoy_L003378,decoy,development_train,-6.675,-6.809,-6.431,-6.65,-6.572,-6.848,-6.564,-6.863,-6.255,-6.399,-6.809,-6.832
EGFR,EGFR_decoy_L003379,decoy,development_train,-6.262,-6.606,-6.187,-7.036,-7.053,-6.911,-6.694,-7.154,-6.359,-6.065,-6.547,-6.185
EGFR,EGFR_decoy_L003400,decoy,development_train,-5.735,-6.875,-6.152,-6.73,-6.76,-6.306,-7.061,-6.457,-6.393,-7.045,-7.046,-7.402
EGFR,EGFR_decoy_L003505,decoy,development_train,-9.448,-8.641,-9.25,-8.58,-8.44,-9.109,-9.168,-8.327,-8.721,-9.501,-9.028,-9.705
EGFR,EGFR_decoy_L003671,decoy,development_train,-8.982,-9.986,-8.924,-9.157,-9.661,-9.988,-8.975,-10.061,-9.648,-9.006,-8.211,-9.11
EGFR,EGFR_decoy_L003674,decoy,development_train,-9.844,-10.196,-9.187,-10.439,-10.489,-10.275,-9.869,-10.491,-10.984,-9.392,-9.839,-9.335
EGFR,EGFR_decoy_L003675,decoy,development_train,-9.277,-12.093,-9.323,-12.291,-12.709,-12.445,-11.303,-12.28,-12.364,-9.582,-9.327,-9.562
EGFR,EGFR_decoy_L003747,decoy,development_train,-8.251,-8.936,-7.337,-9.039,-9.202,-9.607,-9.407,-9.18,-9.268,-7.815,-8.153,-7.596
EGFR,EGFR_decoy_L003830,decoy,development_train,-7.685,-8.386,-7.365,-7.675,-8.115,-7.762,-7.985,-7.713,-8.167,-7.436,-7.831,-7.654
EGFR,EGFR_decoy_L003888,decoy,development_train,-6.513,-7.699,-6.715,-7.739,-7.563,-7.279,-7.401,-7.509,-7.648,-6.397,-6.91,-6.58
EGFR,EGFR_decoy_L003941,decoy,development_train,-7.664,-8.518,-7.526,-8.832,-8.463,-9.071,-8.397,-9.734,-9.457,-8.507,-8.354,-8.109
EGFR,EGFR_decoy_L004076,decoy,development_train,-8.898,-9.36,-8.412,-8.613,-9.757,-9.354,-8.851,-9.161,-8.389,-8.854,-8.373,-9.219
EGFR,EGFR_decoy_L004241,decoy,development_train,-7.543,-7.707,-8.103,-8.241,-7.839,-8.462,-8.477,-8.491,-8.835,-7.839,-7.95,-7.277
EGFR,EGFR_decoy_L004264,decoy,development_train,-7.909,-8.804,-7.484,-8.436,-8.502,-8.08,-8.106,-8.813,-8.765,-7.592,-8.039,-8.133
EGFR,EGFR_decoy_L004496,decoy,development_train,-7.306,-8.435,-7.453,-8.498,-8.343,-8.094,-8.281,-8.573,-8.227,-7.413,-7.818,-7.715
EGFR,EGFR_decoy_L004586,decoy,development_train,-9.499,-9.804,-9.252,-9.57,-10.682,-10.262,-10.192,-10.353,-10.459,-8.692,-8.774,-9.752
EGFR,EGFR_decoy_L004713,decoy,development_train,-7.095,-8.815,-6.734,-8.818,-8.955,-8.679,-8.342,-8.576,-9.147,-7.217,-7.366,-7.028
EGFR,EGFR_decoy_L004740,decoy,development_train,-8.095,-10.238,-8.131,-10.284,-10.437,-9.969,-10.106,-10.486,-10.798,-7.596,-8.937,-9.247
EGFR,EGFR_decoy_L004792,decoy,development_train,-8.221,-8.97,-7.812,-8.736,-9.074,-8.979,-8.743,-9.182,-9.296,-7.623,-8.291,-8.185
EGFR,EGFR_decoy_L004804,decoy,development_train,-8.553,-9.391,-7.931,-9.489,-9.606,-9.679,-9.635,-9.762,-9.707,-8.46,-8.573,-8.503
EGFR,EGFR_decoy_L004839,decoy,development_train,-8.296,-9.302,-7.63,-9.092,-9.111,-9.194,-9.035,-9.984,-9.63,-8.102,-7.713,-8.01
EGFR,EGFR_decoy_L004947,decoy,development_train,-7.498,-8.065,-7.444,-7.806,-8.18,-8.014,-7.603,-8.776,-8.468,-7.032,-7.493,-7.469
EGFR,EGFR_decoy_L004982,decoy,development_train,-8.894,-10.177,-9.091,-9.319,-9.723,-9.581,-10.402,-9.897,-10.778,-8.499,-8.496,-9.577
EGFR,EGFR_decoy_L005010,decoy,development_train,-8.815,-8.363,-8.172,-8.552,-8.502,-8.575,-9.038,-9.03,-8.761,-8.474,-8.491,-8.529
EGFR,EGFR_decoy_L005037,decoy,development_train,-8.191,-9.104,-7.482,-9.264,-9.19,-9.182,-9.567,-9.312,-9.362,-7.943,-8.025,-7.883
EGFR,EGFR_decoy_L005063,decoy,development_train,-8.646,-9.037,-8.982,-8.294,-8.772,-8.684,-8.473,-9.043,-8.868,-9.077,-8.632,-8.744
EGFR,EGFR_decoy_L005118,decoy,development_train,-8.049,-9.943,-7.381,-9.918,-9.953,-10.13,-10.227,-9.986,-10.088,-7.523,-8.306,-8.465
EGFR,EGFR_decoy_L005175,decoy,development_train,-7.602,-8.751,-7.679,-8.868,-9.231,-8.909,-8.85,-8.654,-9.234,-7.207,-8.022,-7.956
EGFR,EGFR_decoy_L005313,decoy,development_train,-9.037,-8.303,-8.371,-8.219,-8.94,-8.918,-8.481,-8.716,-8.323,-7.434,-8.448,-8.335
EGFR,EGFR_decoy_L005399,decoy,development_train,-8.844,-10.946,-8.107,-10.145,-10.222,-10.296,-10.651,-10.768,-10.598,-7.93,-8.451,-8.673
EGFR,EGFR_decoy_L005787,decoy,development_train,-9.035,-10.548,-8.664,-10.58,-10.633,-11.075,-10.433,-11.169,-11.389,-8.374,-8.566,-9.359
EGFR,EGFR_decoy_L005831,decoy,development_train,-8.385,-9.851,-7.671,-9.28,-9.6,-9.957,-9.596,-10.562,-10.22,-7.613,-7.91,-8.553
EGFR,EGFR_decoy_L005848,decoy,development_train,-8.689,-10.322,-7.173,-10.381,-10.396,-9.953,-9.919,-9.998,-10.546,-8.062,-8.786,-9.097
EGFR,EGFR_decoy_L005884,decoy,development_train,-8.641,-9.542,-8.132,-10.187,-9.804,-10.473,-9.689,-10.251,-10.741,-8.542,-8.548,-8.762
EGFR,EGFR_decoy_L005885,decoy,development_train,-8.792,-9.864,-8.17,-9.683,-9.139,-11.171,-9.216,-11.107,-11.375,-8.512,-8.273,-9.143
EGFR,EGFR_decoy_L005886,decoy,development_train,-8.911,-10.504,-9.079,-10.844,-10.751,-10.903,-10.523,-11.431,-11.666,-8.717,-8.255,-9.518
EGFR,EGFR_decoy_L005887,decoy,development_train,-8.309,-9.863,-8.425,-9.574,-10.225,-10.088,-9.436,-10.33,-10.6,-7.828,-8.047,-8.847
EGFR,EGFR_decoy_L005888,decoy,development_train,-9.069,-9.961,-8.089,-10.601,-10.354,-10.564,-10.475,-11.175,-11.266,-7.705,-7.796,-9.494
EGFR,EGFR_decoy_L005896,decoy,development_train,-8.481,-10.249,-7.788,-10.086,-10.425,-10.166,-9.855,-10.16,-10.544,-7.418,-8.025,-8.685
EGFR,EGFR_decoy_L005951,decoy,development_train,-7.75,-9.415,-7.878,-8.927,-9.181,-8.339,-8.328,-9.236,-7.769,-7.58,-8.079,-8.199
EGFR,EGFR_decoy_L005996,decoy,development_train,-7.764,-8.173,-7.415,-8.301,-8.221,-8.174,-8.403,-8.707,-8.366,-7.651,-7.699,-7.972
EGFR,EGFR_decoy_L006063,decoy,development_train,-7.928,-7.928,-7.942,-8.301,-8.099,-8.342,-8.657,-8.806,-8.231,-7.489,-8.08,-8.507
EGFR,EGFR_decoy_L006102,decoy,development_train,-7.658,-8.651,-7.346,-8.779,-8.975,-9.018,-8.547,-8.877,-8.683,-7.356,-7.625,-7.812
EGFR,EGFR_decoy_L006297,decoy,development_train,-9.315,-9.821,-10.025,-9.551,-9.993,-9.886,-11.536,-9.427,-9.709,-8.139,-9.437,-9.767
EGFR,EGFR_decoy_L006345,decoy,development_train,-9.47,-10.192,-8.226,-9.717,-9.765,-9.522,-8.824,-9.583,-9.977,-8.888,-8.741,-9.02
EGFR,EGFR_decoy_L006392,decoy,development_train,-9.045,-10.736,-7.922,-10.23,-9.981,-10.167,-10.072,-10.54,-10.989,-8.535,-8.139,-8.693
EGFR,EGFR_decoy_L006394,decoy,development_train,-8.247,-7.85,-6.851,-8.51,-8.07,-8.756,-8.459,-8.485,-8.53,-7.188,-7.983,-7.984
EGFR,EGFR_decoy_L006422,decoy,development_train,-8.347,-9.343,-7.095,-8.39,-9.17,-8.688,-9.064,-9.173,-8.855,-6.898,-7.343,-8.42
EGFR,EGFR_decoy_L006433,decoy,development_train,-7.366,-8.017,-6.724,-7.705,-7.886,-8.309,-8.062,-8.765,-7.932,-7.342,-7.404,-8.032
EGFR,EGFR_decoy_L006440,decoy,development_train,-8.314,-8.733,-7.318,-8.344,-8.4,-9.92,-8.426,-8.188,-9.754,-7.396,-7.913,-8.028
EGFR,EGFR_decoy_L006508,decoy,development_train,-8.608,-10.061,-8.569,-9.828,-10.165,-9.544,-9.459,-9.972,-9.709,-7.967,-8.649,-8.143
EGFR,EGFR_decoy_L006596,decoy,development_train,-7.749,-9.62,-7.426,-9.161,-9.512,-9.229,-9.789,-9.775,-9.618,-7.466,-7.907,-7.662
EGFR,EGFR_decoy_L006622,decoy,development_train,-7.739,-9.007,-8.164,-9.146,-9.177,-9.396,-8.928,-9.24,-9.144,-7.689,-7.648,-8.297
EGFR,EGFR_decoy_L006752,decoy,development_train,-8.03,-8.188,-7.488,-8.052,-8.063,-8.062,-7.69,-7.702,-8.385,-7.774,-7.407,-8.289
EGFR,EGFR_decoy_L006773,decoy,development_train,-9.583,-9.245,-8.144,-8.525,-10.257,-10.222,-9.14,-9.932,-10.12,-8.226,-8.648,-10.041
EGFR,EGFR_decoy_L006836,decoy,development_train,-7.58,-7.782,-7.057,-7.291,-7.712,-7.193,-7.471,-7.706,-7.583,-6.896,-6.758,-7.435
EGFR,EGFR_decoy_L006882,decoy,development_train,-9.074,-9.294,-7.969,-9.745,-9.84,-9.489,-9.274,-10.032,-9.741,-8.393,-8.525,-9.228
EGFR,EGFR_decoy_L007080,decoy,development_train,-7.367,-8.141,-7.402,-8.027,-8.207,-7.947,-8.446,-8.15,-7.968,-7.129,-7.459,-7.184
EGFR,EGFR_decoy_L007229,decoy,development_train,-7.42,-8.334,-7.698,-8.568,-8.812,-8.325,-9.138,-8.202,-8.747,-7.397,-7.268,-7.785
EGFR,EGFR_decoy_L007230,decoy,development_train,-7.315,-8.192,-7.703,-8.535,-8.781,-8.411,-9.276,-8.71,-8.904,-6.973,-7.222,-7.594
EGFR,EGFR_decoy_L007231,decoy,development_train,-7.934,-8.563,-7.615,-8.648,-8.954,-8.344,-8.97,-8.683,-8.738,-7.449,-7.637,-8.146
EGFR,EGFR_decoy_L007310,decoy,development_train,-5.195,-5.367,-5.687,-5.243,-5.62,-5.498,-5.2,-6.428,-5.516,-5.333,-5.259,-5.335
EGFR,EGFR_decoy_L007320,decoy,development_train,-6.607,-7.194,-5.846,-6.997,-6.913,-6.734,-7.253,-7.25,-6.95,-6.147,-6.529,-6.642
EGFR,EGFR_decoy_L007321,decoy,development_train,-6.642,-7.653,-6.548,-7.196,-7.138,-7.194,-7.162,-7.39,-7.488,-6.09,-7.071,-7.056
EGFR,EGFR_decoy_L007323,decoy,development_train,-6.75,-8.286,-6.246,-7.207,-6.744,-7.576,-6.788,-8.032,-7.252,-6.409,-6.184,-6.515
EGFR,EGFR_decoy_L007378,decoy,development_train,-8.08,-8.86,-8.811,-8.592,-9.185,-8.505,-9.915,-7.973,-9.447,-7.356,-8.217,-8.467
EGFR,EGFR_decoy_L007415,decoy,development_train,-8.762,-10.693,-9.004,-10.128,-10.054,-9.706,-8.94,-9.346,-9.603,-8.641,-9.015,-8.788
EGFR,EGFR_decoy_L007436,decoy,development_train,-8.999,-9.538,-8.975,-9.151,-9.056,-9.346,-9.007,-9.287,-9.678,-8.515,-9.03,-9.58
EGFR,EGFR_decoy_L007524,decoy,development_train,-9.866,-9.906,-8.342,-10.059,-9.897,-9.535,-10.325,-9.883,-9.763,-8.96,-9.9,-10.12
EGFR,EGFR_decoy_L007528,decoy,development_train,-8.959,-10.097,-8.397,-9.716,-10.002,-9.808,-9.979,-9.701,-9.654,-7.869,-8.453,-9.05
EGFR,EGFR_decoy_L007537,decoy,development_train,-9.842,-10.797,-9.097,-10.264,-10.167,-10.786,-10.214,-10.241,-10.642,-8.902,-9.21,-9.506
EGFR,EGFR_decoy_L007571,decoy,development_train,-9.453,-9.368,-8.593,-9.844,-10.328,-9.935,-9.602,-9.882,-10.093,-9.499,-8.916,-9.504
EGFR,EGFR_decoy_L007692,decoy,development_train,-7.914,-9.906,-8.039,-9.797,-9.524,-9.991,-9.972,-9.577,-10.087,-6.993,-8.61,-9.001
EGFR,EGFR_decoy_L007737,decoy,development_train,-8.041,-9.249,-8.285,-8.933,-9.418,-9.569,-9.235,-9.327,-8.378,-8.827,-8.391,-8.801
EGFR,EGFR_decoy_L007738,decoy,development_train,-9.113,-9.377,-8.722,-8.839,-9.198,-10.407,-10.244,-9.406,-10.331,-7.68,-7.375,-8.121
EGFR,EGFR_decoy_L007887,decoy,development_train,-9.221,-10.859,-8.838,-10.711,-11.14,-10.938,-9.551,-10.901,-9.876,-9.074,-8.91,-10.035
EGFR,EGFR_decoy_L008015,decoy,development_train,-9.05,-8.899,-8.694,-8.922,-8.881,-8.648,-8.281,-8.448,-8.149,-7.555,-8.619,-8.748
EGFR,EGFR_decoy_L008038,decoy,development_train,-8.227,-8.387,-8.162,-8.957,-9.346,-8.575,-9.46,-8.121,-8.551,-7.931,-8.088,-8.119
EGFR,EGFR_decoy_L008151,decoy,development_train,-8.568,-9.929,-8.657,-9.505,-9.404,-9.023,-8.375,-9.581,-9.942,-7.851,-8.385,-9.023
EGFR,EGFR_decoy_L008280,decoy,development_train,-7.171,-8.344,-7.174,-8.289,-8.384,-8.125,-7.891,-8.226,-8.348,-7.263,-7.206,-7.234
EGFR,EGFR_decoy_L008502,decoy,development_train,-6.357,-7.352,-6.454,-7.684,-7.844,-7.425,-7.198,-7.421,-7.467,-6.394,-6.564,-6.309
EGFR,EGFR_decoy_L008528,decoy,development_train,-6.732,-8.404,-6.386,-8.508,-8.433,-8.125,-7.532,-8.097,-8.019,-6.5,-6.725,-6.906
EGFR,EGFR_decoy_L008748,decoy,development_train,-8.705,-10.359,-7.566,-10.348,-10.392,-10.175,-9.205,-10.053,-10.297,-8.208,-8.504,-8.556
EGFR,EGFR_decoy_L008801,decoy,development_train,-8.656,-9.675,-7.86,-9.581,-9.799,-8.838,-8.958,-9.05,-9.005,-8.227,-8.492,-8.226
EGFR,EGFR_decoy_L008802,decoy,development_train,-8.787,-9.48,-7.745,-9.634,-9.869,-8.78,-8.69,-9.489,-9.518,-8.248,-8.322,-8.724
EGFR,EGFR_decoy_L009069,decoy,development_train,-9.033,-9.423,-8.467,-9.606,-9.81,-10.22,-9.542,-10.113,-9.817,-9.313,-8.928,-9.47
EGFR,EGFR_decoy_L009122,decoy,development_train,-8.445,-9.059,-7.899,-8.84,-8.827,-8.823,-10.193,-9.461,-9.14,-7.68,-7.916,-8.089
EGFR,EGFR_decoy_L009246,decoy,development_train,-8.2,-9.457,-8.11,-9.33,-9.255,-9.187,-8.959,-9.715,-9.618,-8.038,-8.149,-7.971
EGFR,EGFR_decoy_L009248,decoy,development_train,-8.596,-9.809,-7.983,-9.834,-9.729,-9.536,-10.207,-10.839,-10.161,-8.573,-8.644,-8.836
EGFR,EGFR_decoy_L009256,decoy,development_train,-7.52,-9.176,-8.118,-9.327,-9.351,-9.003,-8.963,-9.451,-9.35,-7.52,-7.852,-8.177
EGFR,EGFR_decoy_L009263,decoy,development_train,-9.112,-11.124,-8.964,-11.232,-11.002,-10.77,-9.959,-11.422,-11.08,-8.953,-9.003,-8.802
EGFR,EGFR_decoy_L009390,decoy,development_train,-7.926,-8.905,-7.365,-8.461,-8.153,-8.833,-7.687,-8.563,-8.506,-7.187,-7.089,-7.869
EGFR,EGFR_decoy_L009463,decoy,development_train,-8.615,-9.625,-7.285,-9.457,-9.268,-9.16,-9.22,-9.796,-9.881,-7.593,-8.263,-8.419
EGFR,EGFR_decoy_L009482,decoy,development_train,-8.371,-8.716,-7.614,-7.988,-7.899,-8.81,-7.99,-8.669,-8.045,-7.282,-7.655,-8.625
EGFR,EGFR_decoy_L009531,decoy,development_train,-7.64,-9.344,-7.709,-8.992,-9.372,-9.208,-9.364,-9.624,-8.87,-7.53,-7.693,-7.834
EGFR,EGFR_decoy_L009640,decoy,development_train,-7.922,-9.552,-7.927,-9.688,-9.85,-9.938,-9.355,-9.955,-10.231,-8.718,-8.291,-8.012
EGFR,EGFR_decoy_L009667,decoy,development_train,-8.933,-10.439,-8.371,-9.737,-10.06,-9.888,-9.987,-9.872,-9.615,-8.558,-8.606,-8.929
EGFR,EGFR_decoy_L009703,decoy,development_train,-8.543,-8.377,-8.147,-8.95,-8.903,-8.84,-8.857,-9.105,-8.289,-8.036,-8.377,-8.997
EGFR,EGFR_decoy_L009871,decoy,development_train,-9.297,-11.238,-8.632,-11.307,-10.831,-11.877,-10.295,-12.047,-10.611,-9.366,-9.381,-9.566
EGFR,EGFR_decoy_L009889,decoy,development_train,-8.819,-9.737,-8.108,-9.409,-9.552,-10.336,-9.007,-9.877,-10.203,-8.395,-8.821,-8.837
EGFR,EGFR_decoy_L009915,decoy,development_train,-7.599,-9.219,-7.492,-9.623,-9.501,-9.397,-8.988,-9.348,-9.291,-7.721,-7.904,-7.71
EGFR,EGFR_decoy_L009975,decoy,development_train,-7.667,-7.516,-7.348,-7.674,-8.801,-8.782,-8.073,-9.24,-8.952,-7.855,-7.419,-7.397
EGFR,EGFR_decoy_L010043,decoy,development_train,-8.197,-7.822,-7.831,-7.491,-7.553,-8.14,-7.555,-8.398,-7.782,-7.695,-7.327,-7.918
EGFR,EGFR_decoy_L010307,decoy,development_train,-8.135,-10.042,-8.402,-8.444,-8.501,-8.572,-8.483,-8.655,-9.276,-8.407,-8.083,-7.878
EGFR,EGFR_decoy_L010308,decoy,development_train,-8.273,-8.211,-8.391,-8.571,-8.513,-8.273,-8.646,-8.405,-7.869,-7.628,-7.628,-8.552
EGFR,EGFR_decoy_L010421,decoy,development_train,-7.024,-7.929,-6.786,-7.462,-7.744,-7.577,-7.259,-7.483,-7.45,-6.769,-7.063,-7.175
EGFR,EGFR_decoy_L010444,decoy,development_train,-8.566,-10.007,-8.603,-8.972,-8.857,-10.647,-9.2,-9.526,-9.567,-8.889,-9.286,-8.932
EGFR,EGFR_decoy_L010449,decoy,development_train,-9.353,-10.05,-8.875,-10.332,-10.373,-9.959,-9.28,-10.211,-10.263,-9.021,-9.407,-9.395
EGFR,EGFR_decoy_L010487,decoy,development_train,-9.528,-9.985,-8.099,-10.44,-10.964,-10.171,-10.054,-11.167,-11.227,-8.415,-8.344,-8.829
EGFR,EGFR_decoy_L010550,decoy,development_train,-7.948,-9.828,-7.542,-9.736,-9.797,-9.412,-8.773,-8.94,-9.338,-7.89,-7.701,-8.185
EGFR,EGFR_decoy_L010782,decoy,development_train,-3.979,-4.468,-4.521,-4.593,-4.514,-4.572,-4.312,-4.624,-4.497,-3.717,-4.02,-3.886
EGFR,EGFR_decoy_L010926,decoy,development_train,-7.942,-8.945,-7.416,-8.671,-8.862,-8.859,-9.265,-8.662,-8.957,-7.857,-7.966,-8.066
EGFR,EGFR_decoy_L010946,decoy,development_train,-8.53,-9.746,-8.423,-9.302,-9.413,-8.995,-9.389,-9.481,-9.206,-8.383,-8.576,-8.614
EGFR,EGFR_decoy_L011017,decoy,development_train,-6.861,-7.434,-7.105,-7.178,-7.419,-7.51,-7.49,-8.001,-7.547,-6.845,-6.883,-7.327
EGFR,EGFR_decoy_L011081,decoy,development_train,-7.477,-9.142,-7.375,-9.203,-8.97,-9.329,-8.714,-9.206,-9.801,-7.151,-7.881,-7.512
EGFR,EGFR_decoy_L011188,decoy,development_train,-9.336,-10.28,-8.623,-10.407,-10.123,-10.361,-9.725,-10.214,-9.455,-9.069,-9.438,-9.195
EGFR,EGFR_decoy_L011553,decoy,development_train,-9.736,-10.749,-8.741,-11.059,-10.841,-10.343,-9.702,-10.941,-11.081,-9.351,-8.744,-9.023
EGFR,EGFR_decoy_L011840,decoy,development_train,-8.736,-9.164,-8.446,-9.861,-10.113,-9.614,-9.018,-10.009,-10.282,-8.576,-8.183,-8.761
EGFR,EGFR_decoy_L011878,decoy,development_train,-8.882,-9.639,-8.893,-9.628,-9.266,-9.709,-9.443,-9.563,-9.02,-8.678,-9.35,-9.046
EGFR,EGFR_decoy_L012078,decoy,development_train,-7.312,-6.193,-8.326,-6.293,-6.34,-7.574,-7.458,-7.962,-6.674,-7.685,-7.125,-7.558
EGFR,EGFR_decoy_L012108,decoy,development_train,-8.662,-8.805,-8.214,-9.024,-9.269,-8.658,-8.848,-8.824,-9.274,-8.448,-8.693,-8.905
EGFR,EGFR_decoy_L012132,decoy,development_train,-8.541,-9.934,-8.539,-10.103,-10.272,-10.412,-9.508,-10.171,-9.952,-8.14,-8.882,-8.965
EGFR,EGFR_decoy_L012169,decoy,development_train,-10.708,-10.598,-9.729,-10.435,-10.605,-10.719,-10.487,-12.108,-11.269,-9.685,-10.053,-10.609
EGFR,EGFR_decoy_L012342,decoy,development_train,-7.97,-9.808,-7.92,-9.52,-9.894,-9.325,-8.991,-10.098,-10.111,-8.115,-8.098,-7.79
EGFR,EGFR_decoy_L012433,decoy,development_train,-9.208,-8.055,-8.135,-8.589,-9.608,-9.441,-8.358,-9.339,-9.577,-8.86,-8.439,-9.01
EGFR,EGFR_decoy_L012437,decoy,development_train,-9.169,-9.05,-8.566,-8.635,-8.993,-9.327,-9.204,-8.445,-8.893,-9.006,-9.036,-9.04
EGFR,EGFR_decoy_L012484,decoy,development_train,-7.65,-7.991,-7.344,-8.924,-9.145,-8.453,-8.362,-8.949,-9.352,-7.177,-7.669,-7.318
EGFR,EGFR_decoy_L012533,decoy,development_train,-9.155,-10.044,-9.177,-9.994,-10.336,-10.941,-11.276,-11.039,-11.093,-9.593,-9.076,-9.231
EGFR,EGFR_decoy_L012731,decoy,development_train,-7.687,-8.807,-6.949,-9.204,-9.384,-8.086,-8.089,-8.581,-8.798,-6.893,-7.737,-7.464
EGFR,EGFR_decoy_L012739,decoy,development_train,-8.105,-9.044,-8.143,-8.889,-9.062,-8.875,-9.027,-8.44,-8.644,-8.0,-8.43,-8.515
EGFR,EGFR_decoy_L012823,decoy,development_train,-8.384,-8.533,-7.438,-7.942,-8.502,-8.441,-9.066,-8.872,-8.585,-7.406,-8.016,-8.412
EGFR,EGFR_decoy_L012923,decoy,development_train,-10.463,-12.252,-10.21,-12.448,-12.447,-11.443,-10.589,-12.024,-11.968,-10.014,-9.809,-10.184
EGFR,EGFR_decoy_L013064,decoy,development_train,-7.917,-8.912,-8.404,-9.753,-9.227,-9.732,-8.601,-9.563,-9.183,-8.751,-8.156,-8.232
EGFR,EGFR_decoy_L013115,decoy,development_train,-7.397,-8.651,-7.717,-8.279,-8.462,-8.465,-8.091,-8.85,-8.539,-7.629,-7.441,-7.557
EGFR,EGFR_decoy_L013171,decoy,development_train,-7.965,-8.684,-7.909,-8.486,-9.35,-8.803,-9.042,-8.551,-8.651,-7.973,-7.788,-7.833
EGFR,EGFR_decoy_L013266,decoy,development_train,-9.018,-9.689,-8.818,-9.667,-9.739,-10.589,-10.46,-10.604,-10.244,-8.65,-8.402,-9.218
EGFR,EGFR_decoy_L013437,decoy,development_train,-7.816,-9.262,-8.32,-9.012,-9.276,-9.254,-8.469,-8.902,-9.495,-7.865,-8.136,-8.864
EGFR,EGFR_decoy_L013487,decoy,development_train,-8.324,-9.072,-7.603,-9.586,-9.658,-9.072,-9.557,-9.417,-9.502,-8.283,-8.41,-8.03
EGFR,EGFR_decoy_L013581,decoy,development_train,-8.068,-9.346,-7.421,-9.407,-9.437,-9.349,-9.028,-9.29,-9.568,-7.443,-8.054,-7.793
EGFR,EGFR_decoy_L013741,decoy,development_train,-8.689,-9.226,-8.612,-9.273,-8.726,-8.894,-8.481,-9.058,-8.836,-8.494,-8.894,-8.605
EGFR,EGFR_decoy_L013801,decoy,development_train,-7.712,-8.752,-7.277,-8.267,-8.46,-8.2,-8.28,-8.124,-7.759,-7.442,-7.916,-7.704
EGFR,EGFR_decoy_L013850,decoy,development_train,-7.443,-7.677,-7.244,-7.525,-7.455,-7.483,-7.513,-7.705,-7.599,-6.937,-7.093,-7.282
EGFR,EGFR_decoy_L013931,decoy,development_train,-7.954,-9.642,-7.962,-9.636,-9.459,-9.442,-8.642,-9.661,-9.21,-7.526,-8.13,-8.11
EGFR,EGFR_decoy_L014283,decoy,development_train,-8.845,-9.79,-9.29,-10.078,-10.018,-9.697,-9.136,-10.393,-9.686,-9.064,-9.478,-8.228
EGFR,EGFR_decoy_L014284,decoy,development_train,-8.192,-8.08,-9.023,-8.03,-7.992,-9.627,-9.877,-8.995,-8.364,-9.034,-9.397,-8.387
EGFR,EGFR_decoy_L014286,decoy,development_train,-8.273,-9.983,-8.295,-10.297,-10.649,-9.469,-8.516,-10.039,-10.042,-8.29,-8.783,-8.365
EGFR,EGFR_decoy_L014437,decoy,development_train,-7.817,-9.68,-8.262,-9.677,-10.09,-8.868,-9.179,-9.614,-10.816,-7.811,-7.893,-8.287
EGFR,EGFR_decoy_L014758,decoy,development_train,-9.431,-9.855,-9.044,-9.837,-10.132,-9.936,-9.695,-9.965,-10.134,-9.404,-9.265,-9.795
EGFR,EGFR_decoy_L014851,decoy,development_train,-8.659,-9.756,-8.085,-9.486,-9.61,-9.327,-9.309,-9.657,-9.543,-8.561,-8.596,-8.373
EGFR,EGFR_decoy_L014862,decoy,development_train,-8.031,-9.486,-7.708,-9.596,-9.603,-9.552,-9.807,-9.703,-9.853,-8.085,-7.882,-8.199
EGFR,EGFR_decoy_L014939,decoy,development_train,-10.796,-11.516,-8.98,-11.235,-11.404,-11.193,-10.521,-11.191,-11.765,-9.441,-9.716,-10.497
EGFR,EGFR_decoy_L014945,decoy,development_train,-8.904,-9.447,-8.548,-9.975,-8.651,-9.62,-9.014,-10.294,-10.528,-8.106,-7.778,-9.451
EGFR,EGFR_decoy_L014972,decoy,development_train,-8.019,-9.608,-8.198,-9.909,-9.91,-9.345,-9.49,-9.209,-9.548,-7.908,-8.336,-8.005
EGFR,EGFR_decoy_L014987,decoy,development_train,-6.467,-7.057,-6.712,-8.018,-7.909,-7.349,-6.77,-7.465,-7.774,-6.502,-6.579,-6.676
EGFR,EGFR_decoy_L014994,decoy,development_train,-7.179,-8.568,-7.651,-8.615,-8.667,-8.355,-7.576,-8.72,-8.457,-7.03,-8.261,-7.434
EGFR,EGFR_decoy_L014997,decoy,development_train,-8.198,-8.884,-7.941,-8.908,-9.131,-8.836,-9.13,-9.308,-9.525,-8.12,-7.882,-8.145
EGFR,EGFR_decoy_L015036,decoy,development_train,-9.249,-9.859,-7.955,-9.299,-9.408,-8.535,-8.236,-8.922,-8.117,-8.714,-8.33,-8.586
