target_id,ligand_id,label,selection_role,1M17,1XKK,2ITW,2RGP,3BEL,3POZ,3W2S,3W32,3W33,4G5J,4I23,4JQ7
EGFR,EGFR_decoy_L003260,decoy,development_train,-8.223,-8.175,-8.465,-9.414,-8.82,-8.785,-8.919,-8.543,-8.195,-8.052,-8.112,-8.454
EGFR,EGFR_decoy_L003296,decoy,development_train,-8.758,-9.098,-8.098,-9.103,-9.064,-9.073,-9.026,-9.123,-9.39,-7.756,-8.175,-8.729
EGFR,EGFR_decoy_L003367,decoy,development_train,-6.966,-7.954,-6.691,-7.378,-7.552,-7.228,-7.17,-7.47,-7.499,-6.468,-6.658,-7.004
EGFR,EGFR_decoy_L003368,decoy,development_train,-5.793,-6.861,-6.361,-6.328,-6.328,-6.126,-6.155,-6.634,-6.242,-6.942,-6.979,-6.914
EGFR,EGFR_decoy_L003378,decoy,development_train,-6.415,-6.805,-6.043,-6.626,-6.546,-6.839,-6.49,-6.172,-6.239,-6.368,-6.641,-6.828
EGFR,EGFR_decoy_L003379,decoy,development_train,-6.189,-6.597,-6.165,-6.398,-7.049,-6.906,-6.658,-7.079,-6.33,-6.038,-6.536,-6.173
EGFR,EGFR_decoy_L003400,decoy,development_train,-5.733,-6.862,-6.122,-6.707,-6.746,-6.302,-7.047,-6.448,-6.387,-6.977,-7.027,-7.393
EGFR,EGFR_decoy_L003505,decoy,development_train,-9.432,-8.62,-9.233,-8.559,-8.419,-9.09,-9.152,-8.32,-8.693,-9.5,-8.999,-9.689
EGFR,EGFR_decoy_L003671,decoy,development_train,-8.969,-9.267,-8.118,-9.079,-9.636,-9.974,-8.87,-10.026,-9.627,-8.864,-8.203,-9.1
EGFR,EGFR_decoy_L003674,decoy,development_train,-9.834,-9.888,-9.173,-10.407,-10.484,-10.235,-9.784,-10.468,-10.936,-9.366,-9.76,-9.274
EGFR,EGFR_decoy_L003675,decoy,development_train,-9.25,-12.088,-9.286,-12.276,-12.695,-12.418,-11.282,-12.279,-12.36,-9.36,-9.274,-9.4
EGFR,EGFR_decoy_L003747,decoy,development_train,-8.154,-8.929,-7.282,-8.993,-9.027,-9.037,-9.35,-8.903,-9.22,-7.813,-8.084,-7.344
EGFR,EGFR_decoy_L003830,decoy,development_train,-7.658,-8.377,-7.32,-7.668,-8.111,-7.761,-7.981,-7.676,-8.162,-7.434,-7.829,-7.651
EGFR,EGFR_decoy_L003888,decoy,development_train,-6.509,-7.695,-6.709,-7.737,-7.561,-7.276,-7.391,-7.501,-7.634,-6.385,-6.906,-6.579
EGFR,EGFR_decoy_L003941,decoy,development_train,-7.631,-8.496,-7.512,-8.441,-8.403,-8.956,-8.38,-9.686,-9.422,-8.172,-8.02,-7.643
EGFR,EGFR_decoy_L004076,decoy,development_train,-8.897,-8.801,-8.377,-8.585,-9.662,-9.34,-8.796,-9.046,-8.385,-8.654,-8.372,-8.783
EGFR,EGFR_decoy_L004241,decoy,development_train,-7.483,-7.691,-7.809,-7.916,-7.747,-8.433,-8.447,-8.315,-8.772,-7.718,-7.887,-7.263
EGFR,EGFR_decoy_L004264,decoy,development_train,-7.856,-8.716,-7.433,-8.357,-8.412,-8.0,-8.1,-8.788,-8.676,-7.223,-7.997,-8.107
EGFR,EGFR_decoy_L004496,decoy,development_train,-7.285,-8.427,-7.102,-8.455,-8.332,-8.012,-8.265,-8.548,-7.965,-7.385,-7.7,-7.656
EGFR,EGFR_decoy_L004586,decoy,development_train,-9.484,-9.317,-9.229,-9.466,-9.725,-10.236,-10.185,-10.349,-10.439,-8.466,-8.739,-9.718
EGFR,EGFR_decoy_L004713,decoy,development_train,-7.075,-8.674,-6.688,-8.793,-8.815,-8.43,-8.178,-8.494,-8.916,-7.021,-7.111,-6.712
EGFR,EGFR_decoy_L004740,decoy,development_train,-7.792,-10.215,-8.064,-10.268,-10.424,-9.961,-10.071,-10.363,-10.696,-7.574,-8.936,-8.6
EGFR,EGFR_decoy_L004792,decoy,development_train,-8.146,-8.97,-7.622,-8.597,-9.065,-8.964,-8.559,-9.104,-9.225,-7.459,-8.23,-8.144
EGFR,EGFR_decoy_L004804,decoy,development_train,-7.756,-9.077,-7.675,-9.486,-9.589,-9.656,-9.478,-9.755,-9.611,-8.254,-8.478,-8.382
EGFR,EGFR_decoy_L004839,decoy,development_train,-8.264,-9.215,-7.616,-9.091,-9.1,-9.114,-8.925,-9.979,-9.568,-8.088,-7.668,-7.493
EGFR,EGFR_decoy_L004947,decoy,development_train,-7.445,-8.039,-7.441,-7.677,-8.087,-7.979,-7.553,-8.774,-8.435,-7.01,-7.437,-7.415
EGFR,EGFR_decoy_L004982,decoy,development_train,-8.784,-10.173,-9.011,-9.31,-9.72,-9.56,-10.39,-9.828,-10.761,-8.498,-8.434,-9.317
EGFR,EGFR_decoy_L005010,decoy,development_train,-8.774,-8.351,-8.06,-8.468,-8.38,-8.531,-8.989,-8.983,-8.075,-8.339,-7.908,-8.47
EGFR,EGFR_decoy_L005037,decoy,development_train,-7.718,-9.079,-7.438,-9.148,-9.055,-8.886,-9.307,-9.266,-9.339,-7.287,-7.815,-7.88
EGFR,EGFR_decoy_L005063,decoy,development_train,-8.598,-8.971,-8.961,-8.265,-8.743,-8.644,-8.425,-9.04,-8.865,-9.067,-8.462,-7.877
EGFR,EGFR_decoy_L005118,decoy,development_train,-8.022,-9.918,-7.372,-9.881,-9.942,-9.943,-10.202,-9.935,-10.059,-7.386,-7.77,-8.128
EGFR,EGFR_decoy_L005175,decoy,development_train,-7.519,-8.681,-7.626,-8.531,-9.159,-8.244,-8.661,-8.606,-9.046,-7.016,-7.81,-7.689
EGFR,EGFR_decoy_L005313,decoy,development_train,-8.886,-8.298,-8.32,-8.146,-8.443,-8.75,-8.418,-8.573,-7.828,-7.345,-8.325,-8.244
EGFR,EGFR_decoy_L005399,decoy,development_train,-8.716,-10.916,-8.1,-10.139,-10.212,-10.293,-10.636,-10.761,-10.595,-7.924,-8.426,-8.446
EGFR,EGFR_decoy_L005787,decoy,development_train,-8.936,-10.521,-8.386,-10.481,-10.071,-10.993,-10.416,-11.165,-11.377,-8.086,-8.535,-9.262
EGFR,EGFR_decoy_L005831,decoy,development_train,-8.272,-9.656,-7.658,-9.242,-9.595,-9.919,-9.578,-10.555,-10.219,-7.581,-7.89,-8.378
EGFR,EGFR_decoy_L005848,decoy,development_train,-8.607,-10.284,-6.977,-10.327,-10.384,-9.812,-9.798,-9.931,-10.501,-7.936,-8.615,-8.832
EGFR,EGFR_decoy_L005884,decoy,development_train,-8.573,-9.483,-8.041,-10.147,-9.634,-10.246,-9.541,-10.241,-10.628,-8.353,-8.489,-8.658
EGFR,EGFR_decoy_L005885,decoy,development_train,-8.253,-9.802,-8.136,-9.596,-9.111,-11.167,-8.655,-11.064,-11.362,-8.475,-8.22,-9.054
EGFR,EGFR_decoy_L005886,decoy,development_train,-8.786,-10.499,-8.996,-10.829,-10.54,-10.868,-10.405,-11.341,-11.622,-8.697,-8.023,-9.417
EGFR,EGFR_decoy_L005887,decoy,development_train,-8.262,-9.677,-8.374,-9.517,-9.571,-9.991,-9.241,-10.118,-10.521,-7.72,-7.687,-8.842
EGFR,EGFR_decoy_L005888,decoy,development_train,-8.975,-9.825,-8.003,-10.398,-10.315,-10.399,-10.224,-11.021,-11.23,-7.693,-7.609,-9.185
EGFR,EGFR_decoy_L005896,decoy,development_train,-8.064,-10.054,-7.569,-9.984,-10.407,-10.022,-9.812,-10.117,-10.53,-6.898,-7.615,-8.497
EGFR,EGFR_decoy_L005951,decoy,development_train,-7.698,-9.335,-7.848,-8.855,-9.179,-8.297,-8.255,-9.142,-7.727,-7.393,-8.03,-8.006
EGFR,EGFR_decoy_L005996,decoy,development_train,-7.678,-8.163,-7.406,-7.966,-8.193,-7.89,-8.121,-8.701,-8.299,-7.582,-7.639,-7.788
EGFR,EGFR_decoy_L006063,decoy,development_train,-7.872,-7.927,-7.76,-8.267,-8.037,-8.3,-8.645,-8.777,-8.087,-7.425,-7.683,-8.425
EGFR,EGFR_decoy_L006102,decoy,development_train,-7.607,-8.64,-7.278,-8.717,-8.323,-9.009,-8.537,-8.826,-8.462,-7.171,-7.364,-7.811
EGFR,EGFR_decoy_L006297,decoy,development_train,-8.79,-9.705,-9.988,-9.377,-9.487,-9.838,-11.441,-9.281,-9.636,-8.129,-8.983,-9.61
EGFR,EGFR_decoy_L006345,decoy,development_train,-9.436,-10.175,-8.194,-9.673,-9.678,-9.44,-8.805,-9.582,-9.977,-8.755,-8.291,-9.019
EGFR,EGFR_decoy_L006392,decoy,development_train,-9.017,-10.388,-7.878,-10.154,-9.922,-9.988,-10.007,-10.495,-10.671,-8.386,-7.641,-8.527
EGFR,EGFR_decoy_L006394,decoy,development_train,-8.175,-7.678,-6.787,-8.487,-8.007,-8.364,-8.435,-8.204,-8.423,-7.116,-7.452,-7.108
EGFR,EGFR_decoy_L006422,decoy,development_train,-8.212,-8.687,-6.836,-8.064,-9.151,-8.63,-7.752,-8.895,-8.653,-6.792,-7.118,-8.216
EGFR,EGFR_decoy_L006433,decoy,development_train,-7.346,-7.887,-6.648,-7.149,-7.804,-8.097,-8.004,-8.347,-7.868,-7.28,-7.395,-7.97
EGFR,EGFR_decoy_L006440,decoy,development_train,-7.794,-8.673,-7.305,-8.318,-8.351,-9.161,-8.42,-8.145,-9.732,-7.389,-7.859,-7.99
EGFR,EGFR_decoy_L006508,decoy,development_train,-8.345,-9.97,-8.56,-9.795,-10.118,-9.512,-9.282,-9.926,-9.666,-7.825,-8.487,-8.089
EGFR,EGFR_decoy_L006596,decoy,development_train,-7.286,-9.433,-7.309,-9.002,-9.242,-8.927,-9.743,-9.374,-9.345,-7.438,-7.881,-7.568
EGFR,EGFR_decoy_L006622,decoy,development_train,-7.599,-8.907,-8.109,-9.066,-8.959,-9.359,-8.793,-9.182,-9.141,-7.667,-7.257,-8.272
EGFR,EGFR_decoy_L006752,decoy,development_train,-8.017,-7.937,-7.352,-7.991,-8.018,-7.98,-7.398,-7.655,-8.347,-7.115,-7.263,-8.138
EGFR,EGFR_decoy_L006773,decoy,development_train,-8.305,-9.202,-8.134,-8.418,-10.197,-10.218,-9.101,-9.812,-10.105,-7.981,-8.583,-9.997
EGFR,EGFR_decoy_L006836,decoy,development_train,-7.227,-7.527,-7.003,-7.263,-7.572,-7.059,-7.233,-7.376,-7.218,-6.677,-6.662,-7.183
EGFR,EGFR_decoy_L006882,decoy,development_train,-8.63,-9.205,-7.944,-9.697,-9.777,-9.484,-9.26,-9.904,-9.727,-8.347,-8.056,-9.225
EGFR,EGFR_decoy_L007080,decoy,development_train,-7.065,-8.06,-7.34,-8.011,-8.134,-7.887,-8.271,-8.085,-7.568,-6.701,-7.412,-7.18
EGFR,EGFR_decoy_L007229,decoy,development_train,-7.389,-8.3,-7.514,-8.51,-8.792,-8.263,-9.055,-8.178,-8.618,-7.262,-7.045,-7.762
EGFR,EGFR_decoy_L007230,decoy,development_train,-7.191,-8.122,-7.514,-8.457,-8.709,-8.388,-9.243,-8.674,-8.823,-6.765,-7.035,-7.303
EGFR,EGFR_decoy_L007231,decoy,development_train,-7.871,-8.488,-7.584,-8.639,-8.839,-8.26,-8.808,-8.667,-8.646,-7.39,-7.628,-8.112
EGFR,EGFR_decoy_L007310,decoy,development_train,-5.177,-5.314,-5.686,-5.237,-5.562,-5.471,-5.089,-6.417,-5.508,-5.269,-5.204,-5.319
EGFR,EGFR_decoy_L007320,decoy,development_train,-6.465,-7.061,-5.808,-6.925,-6.89,-6.665,-6.751,-7.09,-6.81,-6.107,-6.362,-6.586
EGFR,EGFR_decoy_L007321,decoy,development_train,-6.625,-7.58,-6.335,-7.143,-6.608,-7.135,-6.944,-7.327,-7.396,-5.913,-7.007,-6.896
EGFR,EGFR_decoy_L007323,decoy,development_train,-6.74,-8.248,-6.186,-7.201,-6.723,-7.487,-6.781,-8.01,-7.251,-6.392,-6.168,-6.509
EGFR,EGFR_decoy_L007378,decoy,development_train,-8.055,-8.692,-8.792,-8.239,-7.965,-8.138,-9.606,-7.923,-8.132,-7.343,-7.422,-8.272
EGFR,EGFR_decoy_L007415,decoy,development_train,-8.654,-10.667,-8.949,-9.952,-10.008,-9.681,-8.783,-9.337,-9.538,-8.628,-8.62,-8.636
EGFR,EGFR_decoy_L007436,decoy,development_train,-8.981,-9.383,-8.962,-9.128,-9.007,-9.343,-8.998,-9.218,-8.996,-8.497,-9.006,-9.539
EGFR,EGFR_decoy_L007524,decoy,development_train,-9.795,-9.814,-8.339,-9.934,-9.875,-9.391,-10.211,-9.747,-9.754,-8.953,-9.875,-8.755
EGFR,EGFR_decoy_L007528,decoy,development_train,-8.944,-10.039,-8.354,-9.706,-9.972,-9.728,-9.717,-9.698,-9.643,-7.85,-8.408,-8.916
EGFR,EGFR_decoy_L007537,decoy,development_train,-9.262,-10.762,-9.041,-10.101,-10.134,-10.57,-9.39,-10.236,-10.625,-8.882,-9.203,-9.437
EGFR,EGFR_decoy_L007571,decoy,development_train,-9.416,-9.354,-8.564,-9.833,-10.322,-9.878,-9.584,-9.878,-10.077,-9.475,-8.81,-9.497
EGFR,EGFR_decoy_L007692,decoy,development_train,-7.884,-9.864,-8.027,-9.693,-9.516,-9.965,-9.718,-9.518,-10.074,-6.909,-6.82,-8.939
EGFR,EGFR_decoy_L007737,decoy,development_train,-8.023,-9.157,-8.054,-8.904,-9.373,-9.514,-9.167,-9.312,-8.341,-8.739,-8.374,-8.523
EGFR,EGFR_decoy_L007738,decoy,development_train,-9.015,-9.329,-8.705,-8.82,-9.101,-10.223,-8.38,-9.359,-10.192,-7.628,-7.362,-7.946
EGFR,EGFR_decoy_L007887,decoy,development_train,-9.181,-10.856,-8.591,-10.692,-11.134,-10.917,-9.515,-10.17,-9.872,-9.067,-8.903,-9.602
EGFR,EGFR_decoy_L008015,decoy,development_train,-9.022,-8.797,-8.679,-8.361,-8.713,-8.593,-8.177,-8.3,-8.036,-7.251,-8.402,-8.425
EGFR,EGFR_decoy_L008038,decoy,development_train,-7.835,-8.299,-8.114,-8.888,-9.117,-8.438,-9.405,-8.103,-8.508,-7.785,-8.073,-8.057
EGFR,EGFR_decoy_L008151,decoy,development_train,-8.51,-9.846,-8.594,-9.476,-9.309,-8.824,-8.312,-9.555,-9.909,-7.666,-8.373,-8.977
EGFR,EGFR_decoy_L008280,decoy,development_train,-7.027,-8.292,-6.648,-8.164,-8.376,-8.063,-7.776,-8.205,-8.241,-6.833,-6.788,-6.818
EGFR,EGFR_decoy_L008502,decoy,development_train,-6.351,-7.341,-6.358,-7.653,-7.741,-7.227,-7.039,-7.278,-7.428,-6.347,-6.397,-6.285
EGFR,EGFR_decoy_L008528,decoy,development_train,-6.573,-8.3,-6.376,-8.484,-8.375,-8.049,-7.256,-8.064,-8.002,-6.432,-6.563,-6.814
EGFR,EGFR_decoy_L008748,decoy,development_train,-8.671,-10.259,-7.532,-10.318,-10.371,-10.077,-8.979,-8.899,-10.055,-8.087,-8.474,-8.416
EGFR,EGFR_decoy_L008801,decoy,development_train,-8.644,-9.638,-7.826,-9.376,-9.69,-8.591,-8.77,-8.935,-8.905,-8.192,-8.341,-8.07
EGFR,EGFR_decoy_L008802,decoy,development_train,-8.776,-9.402,-7.707,-9.521,-9.858,-8.774,-8.641,-9.485,-9.504,-8.237,-8.28,-8.646
EGFR,EGFR_decoy_L009069,decoy,development_train,-8.993,-9.376,-8.422,-9.594,-9.803,-10.192,-9.522,-10.11,-9.775,-8.924,-8.838,-9.468
EGFR,EGFR_decoy_L009122,decoy,development_train,-8.337,-8.992,-7.772,-8.83,-8.818,-8.756,-10.187,-9.43,-8.852,-7.601,-7.811,-7.929
EGFR,EGFR_decoy_L009246,decoy,development_train,-8.012,-9.152,-7.621,-9.296,-9.245,-9.166,-8.943,-9.625,-9.448,-7.939,-8.135,-7.826
EGFR,EGFR_decoy_L009248,decoy,development_train,-8.485,-9.765,-7.928,-9.815,-9.671,-9.527,-10.188,-10.558,-10.16,-8.372,-8.626,-8.581
EGFR,EGFR_decoy_L009256,decoy,development_train,-7.493,-9.159,-7.542,-9.215,-9.334,-8.976,-8.919,-9.389,-9.323,-7.449,-7.765,-7.897
EGFR,EGFR_decoy_L009263,decoy,development_train,-8.947,-11.118,-8.401,-11.073,-10.995,-10.71,-9.841,-11.386,-11.061,-8.948,-9.001,-8.779
EGFR,EGFR_decoy_L009390,decoy,development_train,-7.838,-8.895,-7.21,-8.357,-8.149,-8.814,-7.659,-8.545,-7.969,-7.182,-7.085,-7.782
EGFR,EGFR_decoy_L009463,decoy,development_train,-8.345,-9.536,-7.095,-9.322,-9.182,-8.98,-9.209,-9.74,-9.844,-7.579,-7.531,-8.327
EGFR,EGFR_decoy_L009482,decoy,development_train,-8.162,-8.252,-7.32,-7.909,-7.805,-8.468,-7.834,-8.551,-8.03,-7.237,-7.647,-8.608
EGFR,EGFR_decoy_L009531,decoy,development_train,-7.533,-9.293,-7.485,-8.985,-9.333,-9.189,-9.276,-9.615,-8.857,-7.442,-7.593,-7.726
EGFR,EGFR_decoy_L009640,decoy,development_train,-7.917,-9.544,-7.925,-9.67,-9.815,-9.919,-9.324,-9.946,-10.227,-8.649,-8.279,-8.011
EGFR,EGFR_decoy_L009667,decoy,development_train,-8.887,-10.431,-8.37,-9.708,-10.025,-9.881,-9.985,-9.847,-9.571,-8.551,-8.592,-8.925
EGFR,EGFR_decoy_L009703,decoy,development_train,-8.511,-8.341,-8.134,-8.92,-8.892,-8.824,-8.844,-9.105,-8.269,-8.032,-8.358,-8.971
EGFR,EGFR_decoy_L009871,decoy,development_train,-9.292,-11.209,-8.624,-11.301,-10.816,-11.86,-10.035,-12.041,-10.608,-9.354,-9.378,-9.531
EGFR,EGFR_decoy_L009889,decoy,development_train,-8.763,-9.729,-8.068,-9.397,-9.532,-10.295,-8.988,-9.865,-10.197,-8.388,-8.809,-8.793
EGFR,EGFR_decoy_L009915,decoy,development_train,-7.547,-9.196,-7.113,-9.372,-9.466,-9.251,-8.963,-9.335,-9.179,-7.705,-7.279,-7.22
EGFR,EGFR_decoy_L009975,decoy,development_train,-7.615,-7.467,-7.268,-7.635,-8.768,-8.756,-8.059,-9.002,-8.922,-7.75,-7.394,-7.371
EGFR,EGFR_decoy_L010043,decoy,development_train,-8.183,-7.809,-7.823,-7.484,-7.536,-8.137,-7.55,-8.388,-7.765,-7.663,-7.326,-7.889
EGFR,EGFR_decoy_L010307,decoy,development_train,-7.766,-10.036,-8.308,-8.408,-8.484,-8.194,-7.643,-8.44,-9.198,-8.211,-7.878,-7.784
EGFR,EGFR_decoy_L010308,decoy,development_train,-8.158,-8.164,-8.299,-8.569,-8.513,-8.266,-8.563,-8.076,-7.634,-7.608,-7.621,-8.229
EGFR,EGFR_decoy_L010421,decoy,development_train,-7.007,-7.918,-6.778,-7.432,-7.74,-7.56,-7.249,-7.464,-7.412,-6.766,-7.037,-6.941
EGFR,EGFR_decoy_L010444,decoy,development_train,-8.543,-9.966,-8.553,-8.957,-8.851,-10.624,-9.173,-9.525,-9.558,-8.882,-9.268,-8.904
EGFR,EGFR_decoy_L010449,decoy,development_train,-9.333,-10.048,-8.83,-10.287,-10.36,-9.955,-9.275,-10.198,-10.251,-9.006,-9.393,-9.376
EGFR,EGFR_decoy_L010487,decoy,development_train,-9.5,-9.94,-8.017,-10.437,-10.948,-10.162,-10.044,-11.153,-11.202,-8.409,-8.326,-8.826
EGFR,EGFR_decoy_L010550,decoy,development_train,-7.934,-9.79,-7.531,-9.715,-9.762,-9.342,-8.728,-8.872,-9.29,-7.876,-7.457,-8.016
EGFR,EGFR_decoy_L010782,decoy,development_train,-3.971,-4.467,-4.515,-4.585,-4.512,-4.567,-4.306,-4.613,-4.491,-3.712,-4.017,-3.876
EGFR,EGFR_decoy_L010926,decoy,development_train,-7.928,-8.941,-7.413,-8.653,-8.834,-8.845,-9.257,-8.654,-8.938,-7.835,-7.958,-8.049
EGFR,EGFR_decoy_L010946,decoy,development_train,-8.501,-9.7,-8.421,-9.298,-9.401,-8.972,-9.364,-9.436,-9.184,-8.378,-8.546,-8.598
EGFR,EGFR_decoy_L011017,decoy,development_train,-6.766,-7.411,-7.096,-6.873,-7.406,-7.484,-7.458,-7.998,-7.511,-6.83,-6.856,-7.278
EGFR,EGFR_decoy_L011081,decoy,development_train,-7.42,-9.076,-7.139,-9.047,-8.893,-9.277,-8.093,-9.194,-9.772,-7.151,-7.755,-7.222
EGFR,EGFR_decoy_L011188,decoy,development_train,-9.306,-10.274,-8.594,-10.359,-10.078,-10.308,-9.646,-10.21,-9.44,-9.034,-9.394,-9.012
EGFR,EGFR_decoy_L011553,decoy,development_train,-9.638,-10.679,-8.669,-11.03,-10.707,-10.227,-9.694,-10.923,-11.006,-9.208,-8.732,-8.862
EGFR,EGFR_decoy_L011840,decoy,development_train,-8.71,-9.161,-8.422,-9.853,-10.11,-9.604,-9.007,-10.008,-10.273,-8.569,-8.174,-8.74
EGFR,EGFR_decoy_L011878,decoy,development_train,-8.847,-9.592,-8.871,-9.492,-9.234,-9.678,-9.388,-9.56,-9.011,-8.63,-9.327,-9.01
EGFR,EGFR_decoy_L012078,decoy,development_train,-7.301,-6.189,-8.314,-6.29,-6.325,-7.567,-7.45,-7.951,-6.64,-7.674,-7.12,-7.558
EGFR,EGFR_decoy_L012108,decoy,development_train,-8.329,-8.691,-8.212,-9.022,-9.234,-8.605,-8.826,-8.802,-9.271,-8.331,-8.65,-8.794
EGFR,EGFR_decoy_L012132,decoy,development_train,-8.492,-9.924,-8.537,-10.099,-10.169,-10.4,-9.486,-10.142,-9.944,-8.04,-8.837,-8.94
EGFR,EGFR_decoy_L012169,decoy,development_train,-10.422,-10.574,-9.718,-10.427,-10.568,-10.193,-10.439,-12.026,-11.23,-9.678,-9.993,-10.528
EGFR,EGFR_decoy_L012342,decoy,development_train,-7.961,-9.801,-7.911,-9.51,-9.889,-9.317,-8.969,-10.091,-10.109,-8.101,-8.053,-7.78
EGFR,EGFR_decoy_L012433,decoy,development_train,-9.204,-8.053,-8.123,-8.566,-9.572,-9.433,-8.349,-9.336,-9.557,-8.835,-8.432,-9.008
EGFR,EGFR_decoy_L012437,decoy,development_train,-9.156,-9.029,-8.564,-8.624,-8.985,-9.313,-9.204,-8.442,-8.886,-9.002,-9.004,-9.039
EGFR,EGFR_decoy_L012484,decoy,development_train,-7.399,-7.529,-7.304,-8.919,-9.049,-8.421,-8.06,-8.935,-9.3,-7.055,-7.303,-7.238
EGFR,EGFR_decoy_L012533,decoy,development_train,-9.073,-9.902,-9.116,-9.967,-10.007,-10.936,-11.263,-11.024,-11.071,-9.589,-8.995,-8.965
EGFR,EGFR_decoy_L012731,decoy,development_train,-7.478,-8.799,-6.82,-9.18,-9.361,-7.752,-8.03,-8.577,-8.301,-6.841,-7.737,-7.258
EGFR,EGFR_decoy_L012739,decoy,development_train,-8.028,-8.952,-8.009,-8.872,-9.004,-8.848,-8.946,-8.382,-8.52,-7.862,-8.41,-8.282
EGFR,EGFR_decoy_L012823,decoy,development_train,-8.332,-8.508,-7.298,-7.929,-8.487,-8.396,-9.026,-8.774,-8.522,-7.337,-7.909,-8.082
EGFR,EGFR_decoy_L012923,decoy,development_train,-10.442,-12.217,-10.207,-12.432,-12.442,-11.437,-10.576,-12.02,-11.967,-9.997,-9.796,-9.924
EGFR,EGFR_decoy_L013064,decoy,development_train,-7.911,-8.866,-8.381,-9.449,-9.129,-9.703,-8.578,-9.457,-9.177,-8.689,-8.027,-8.207
EGFR,EGFR_decoy_L013115,decoy,development_train,-7.379,-8.647,-7.685,-8.212,-8.413,-8.462,-8.027,-8.847,-8.521,-7.6,-7.314,-7.549
EGFR,EGFR_decoy_L013171,decoy,development_train,-7.938,-8.593,-7.608,-8.484,-9.212,-8.755,-8.946,-8.551,-8.59,-7.706,-7.782,-7.751
EGFR,EGFR_decoy_L013266,decoy,development_train,-8.993,-9.672,-8.675,-9.409,-9.718,-10.581,-10.443,-10.586,-10.237,-8.647,-8.385,-9.2
EGFR,EGFR_decoy_L013437,decoy,development_train,-7.786,-9.237,-8.13,-8.89,-9.193,-9.024,-8.345,-8.844,-9.475,-7.507,-7.941,-8.079
EGFR,EGFR_decoy_L013487,decoy,development_train,-8.298,-9.025,-7.578,-9.535,-9.655,-8.482,-9.552,-9.41,-9.499,-7.973,-8.141,-7.869
EGFR,EGFR_decoy_L013581,decoy,development_train,-7.883,-9.292,-7.402,-9.24,-9.424,-9.152,-8.759,-9.288,-9.497,-7.316,-7.343,-7.63
EGFR,EGFR_decoy_L013741,decoy,development_train,-8.64,-9.213,-8.529,-9.042,-8.709,-8.606,-8.452,-9.018,-8.756,-8.473,-8.89,-8.55
EGFR,EGFR_decoy_L013801,decoy,development_train,-7.706,-8.741,-7.269,-8.252,-8.425,-8.167,-8.255,-8.114,-7.729,-7.438,-7.912,-7.659
EGFR,EGFR_decoy_L013850,decoy,development_train,-7.391,-7.666,-7.239,-7.521,-7.451,-7.476,-7.496,-7.688,-7.574,-6.919,-7.091,-7.254
EGFR,EGFR_decoy_L013931,decoy,development_train,-7.936,-9.628,-7.653,-9.603,-9.409,-9.397,-8.589,-9.616,-9.21,-7.486,-7.777,-8.062
EGFR,EGFR_decoy_L014283,decoy,development_train,-8.807,-9.768,-9.275,-10.067,-9.999,-9.688,-9.104,-10.392,-9.616,-9.06,-9.478,-8.22
EGFR,EGFR_decoy_L014284,decoy,development_train,-8.178,-8.065,-8.991,-8.018,-7.981,-9.615,-9.874,-8.988,-8.357,-9.015,-9.377,-8.364
EGFR,EGFR_decoy_L014286,decoy,development_train,-8.259,-9.971,-8.003,-10.291,-10.632,-9.462,-8.211,-10.034,-9.874,-8.228,-8.624,-8.311
EGFR,EGFR_decoy_L014437,decoy,development_train,-7.813,-9.654,-8.191,-9.665,-10.086,-8.851,-9.178,-9.597,-10.796,-7.75,-7.879,-8.218
EGFR,EGFR_decoy_L014758,decoy,development_train,-9.372,-9.847,-8.593,-9.757,-10.073,-9.925,-9.683,-9.941,-10.133,-9.392,-9.185,-9.771
EGFR,EGFR_decoy_L014851,decoy,development_train,-8.658,-9.729,-8.068,-9.473,-9.605,-9.274,-9.302,-9.619,-9.504,-8.556,-8.541,-8.362
EGFR,EGFR_decoy_L014862,decoy,development_train,-8.008,-9.42,-7.624,-9.58,-9.587,-9.524,-9.803,-9.686,-9.829,-8.073,-7.629,-8.175
EGFR,EGFR_decoy_L014939,decoy,development_train,-10.774,-11.511,-8.915,-11.194,-11.293,-11.19,-10.488,-11.174,-11.743,-9.44,-9.691,-10.415
EGFR,EGFR_decoy_L014945,decoy,development_train,-8.798,-9.442,-8.528,-9.954,-8.65,-8.535,-8.84,-10.26,-10.495,-8.092,-7.77,-9.154
EGFR,EGFR_decoy_L014972,decoy,development_train,-8.015,-9.585,-8.186,-9.907,-9.901,-9.337,-9.469,-9.173,-9.535,-7.895,-8.294,-7.974
EGFR,EGFR_decoy_L014987,decoy,development_train,-6.466,-7.039,-6.71,-8.014,-7.907,-7.335,-6.757,-7.448,-7.748,-6.5,-6.566,-6.672
EGFR,EGFR_decoy_L014994,decoy,development_train,-7.153,-8.559,-7.532,-8.601,-8.661,-8.333,-7.562,-8.718,-8.445,-7.027,-8.241,-7.404
EGFR,EGFR_decoy_L014997,decoy,development_train,-8.189,-8.877,-7.91,-8.904,-9.123,-8.823,-9.115,-9.274,-9.516,-8.077,-7.823,-8.068
EGFR,EGFR_decoy_L015036,decoy,development_train,-9.237,-9.753,-7.894,-9.298,-9.394,-8.44,-8.215,-8.844,-8.115,-8.664,-8.328,-8.572
